timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2025-11-29 19:31:00,0,Innova,23.54,683.6,0.0,0.07,7.36,2.69,13.958,0.771,0,,0.1,1.06,1.0,Stop-and-Go,23.6,Haze,haze,1.9,50.1,1020.0,5,2.37,55.2,Urban,84010.7,6,6.945,5.361,0.1,28.614792,77.181948,Delhi,,,
2025-11-29 19:31:02,2,Innova,24.32,706.2,0.06,0.07,7.65,2.68,13.989,0.771,0,,0.105,1.135,1.0,Aggressive,20.5,Haze,haze,1.9,50.1,1020.0,5,2.12,53.4,Urban,84010.7,6,6.945,5.361,0.1,28.614796,77.18193,Delhi,,,
2025-11-29 19:31:04,4,Innova,24.87,726.4,0.14,0.07,8.03,2.98,14.0,0.771,0,,0.109,1.272,1.0,Aggressive,21.3,Haze,haze,1.9,50.1,1020.0,5,1.79,53.2,Urban,84010.7,6,6.945,5.361,0.1,28.614809,77.181929,Delhi,,,
2025-11-29 19:31:06,6,Innova,25.35,750.5,0.34,0.07,7.5,3.08,14.003,0.771,0,,0.114,1.27,1.0,Aggressive,22.6,Haze,haze,1.9,50.1,1020.0,5,2.38,55.8,Urban,84010.7,6,6.945,5.361,0.1,28.614809,77.181944,Delhi,,,
2025-11-29 19:31:08,8,Innova,25.97,751.8,0.73,0.07,7.11,3.23,14.014,0.771,0,,0.118,1.302,1.0,Smooth,21.8,Haze,haze,1.9,50.1,1020.0,5,2.11,54.4,Urban,84010.7,6,6.945,5.361,0.1,28.614796,77.181946,Delhi,,,
2025-11-29 19:31:10,10,Innova,26.38,750.7,1.13,0.07,7.01,3.16,14.016,0.771,0,,0.116,1.376,1.0,Smooth,21.7,Haze,haze,1.9,50.1,1020.0,5,1.77,62.0,Urban,84010.7,6,6.945,5.361,0.1,28.614792,77.181951,Delhi,,,
2025-11-29 19:31:12,12,Innova,27.11,753.3,1.44,0.07,7.04,3.27,14.022,0.771,0,,0.112,1.421,1.0,Stop-and-Go,22.7,Haze,haze,1.9,50.1,1020.0,5,1.73,55.4,Urban,84010.7,6,6.945,5.361,0.1,28.614763,77.181949,Delhi,,,
2025-11-29 19:31:14,14,Innova,27.39,748.8,1.74,0.069,7.42,3.71,14.029,0.771,0,,0.108,1.415,1.0,Stop-and-Go,21.0,Haze,haze,1.9,50.1,1020.0,5,1.72,59.2,Urban,84010.7,6,6.945,5.361,0.1,28.61475,77.181955,Delhi,,,
2025-11-29 19:31:16,16,Innova,27.98,728.6,2.22,0.069,8.07,3.79,14.035,0.771,0,,0.113,1.554,0.95,Aggressive,21.9,Haze,haze,1.9,50.1,1020.0,5,2.4,53.0,Urban,84010.7,6,6.945,5.361,0.1,28.614743,77.181958,Delhi,,,
2025-11-29 19:31:18,18,Innova,28.56,710.7,2.63,0.069,8.79,3.68,14.039,0.771,0,,0.111,1.509,0.902,Smooth,21.0,Haze,haze,1.9,50.1,1020.0,5,2.31,59.0,Urban,84010.7,6,6.945,5.361,0.1,28.614734,77.18194,Delhi,,,
2025-11-29 19:31:20,20,Innova,29.07,695.0,3.39,0.069,10.29,3.66,14.044,0.771,0,,0.11,1.584,0.857,Stop-and-Go,21.9,Haze,haze,1.9,50.1,1020.0,5,2.55,61.2,Urban,84010.7,6,6.945,5.361,0.1,28.61472,77.181939,Delhi,,,
2025-11-29 19:31:22,22,Innova,29.51,681.2,3.68,0.069,11.0,3.66,14.045,0.771,0,,0.11,1.559,0.815,Smooth,21.8,Haze,haze,1.9,50.1,1020.0,5,2.63,57.3,Urban,84010.7,6,6.945,5.361,0.1,28.614707,77.181946,Delhi,,,
2025-11-29 19:31:24,24,Innova,30.15,669.1,4.11,0.069,11.96,3.93,14.061,0.771,0,,0.112,1.608,0.774,Aggressive,21.9,Haze,haze,1.9,50.1,1020.0,5,1.95,63.6,Urban,84010.7,6,6.945,5.361,0.1,28.614669,77.181952,Delhi,,,
2025-11-29 19:31:26,26,Innova,30.51,658.4,4.39,0.069,12.56,4.04,14.065,0.771,0,,0.111,1.531,0.735,Stop-and-Go,21.7,Haze,haze,1.9,50.1,1020.0,5,2.2,54.9,Urban,84010.8,6,6.945,5.361,0.1,28.614644,77.181959,Delhi,,,
2025-11-29 19:31:28,28,Innova,30.98,649.0,5.4,0.069,12.98,3.85,14.069,0.771,0,,0.111,1.622,0.698,Smooth,21.5,Haze,haze,1.9,50.1,1020.0,5,2.28,56.8,Urban,84010.8,6,6.945,5.361,0.1,28.614627,77.181966,Delhi,,,
2025-11-29 19:31:30,30,Innova,31.34,640.7,5.56,0.069,12.71,3.89,14.078,0.771,0,,0.11,1.636,0.663,Smooth,21.2,Haze,haze,1.9,50.1,1020.0,5,2.22,53.2,Urban,84010.8,6,6.945,5.361,0.1,28.614596,77.181978,Delhi,,,
2025-11-29 19:31:32,32,Innova,31.98,633.4,5.89,0.069,13.6,4.22,14.077,0.771,0,,0.114,1.695,0.63,Aggressive,21.8,Haze,haze,1.9,50.1,1020.0,5,1.81,59.9,Urban,84010.8,6,6.945,5.361,0.1,28.614584,77.181988,Delhi,,,
2025-11-29 19:31:34,34,Innova,32.63,627.0,6.69,0.069,13.37,4.16,14.079,0.771,0,,0.11,1.838,0.599,Smooth,21.8,Haze,haze,1.9,50.1,1020.0,5,2.43,62.3,Urban,84010.8,6,6.945,5.361,0.1,28.614563,77.181989,Delhi,,,
2025-11-29 19:31:36,36,Innova,33.11,621.4,6.58,0.068,13.61,4.2,14.08,0.771,0,,0.114,1.821,0.569,Aggressive,22.0,Haze,haze,1.9,50.1,1020.0,5,2.03,61.9,Urban,84010.8,6,6.945,5.361,0.1,28.614526,77.182003,Delhi,,,
2025-11-29 19:31:38,38,Innova,33.97,616.4,6.51,0.068,13.44,4.32,14.088,0.771,0,,0.116,1.699,0.54,Stop-and-Go,21.8,Haze,haze,1.9,50.1,1020.0,5,1.86,47.2,Urban,84010.8,6,6.945,5.361,0.1,28.614495,77.182001,Delhi,,,
2025-11-29 19:31:40,40,Innova,34.59,612.0,7.44,0.068,14.13,4.29,14.085,0.771,0,,0.114,1.727,0.513,Smooth,21.4,Haze,haze,1.9,50.1,1020.0,5,2.47,54.3,Urban,84010.8,6,6.945,5.361,0.1,28.614458,77.182005,Delhi,,,
2025-11-29 19:31:42,42,Innova,35.14,608.2,7.47,0.068,14.57,4.13,14.08,0.771,0,,0.113,1.729,0.488,Stop-and-Go,22.4,Haze,haze,1.9,50.1,1020.0,5,2.28,54.7,Urban,84010.8,6,6.945,5.361,0.1,28.6144,77.182006,Delhi,,,
2025-11-29 19:31:44,44,Innova,35.75,604.8,8.95,0.068,15.46,4.01,14.081,0.771,0,,0.114,1.82,0.463,Stop-and-Go,22.0,Haze,haze,1.9,50.1,1020.0,5,2.5,58.6,Urban,84010.8,6,6.945,5.361,0.1,28.614367,77.182011,Delhi,,,
2025-11-29 19:31:46,46,Innova,36.45,601.8,9.1,0.068,15.38,3.93,14.077,0.771,0,,0.11,1.822,0.44,Smooth,20.1,Haze,haze,1.9,50.1,1020.0,5,1.81,63.1,Urban,84010.8,6,6.945,5.361,0.1,28.614326,77.182013,Delhi,,,
2025-11-29 19:31:48,48,Innova,36.86,599.2,10.73,0.068,15.15,3.73,13.958,0.771,0,,0.11,2.059,0.418,Aggressive,21.5,Haze,haze,1.9,50.1,1020.0,5,2.27,53.1,Urban,84010.8,6,6.945,5.361,0.1,28.614276,77.182022,Delhi,,,
2025-11-29 19:31:50,50,Innova,37.46,596.9,9.72,0.068,15.16,3.77,13.849,0.771,0,,0.108,2.053,0.397,Smooth,20.7,Haze,haze,1.9,50.1,1020.0,5,2.17,45.5,Urban,84010.8,6,6.945,5.361,0.1,28.614226,77.182044,Delhi,,,
2025-11-29 19:31:52,52,Innova,37.99,594.9,8.78,0.068,15.87,3.69,13.759,0.771,0,,0.106,1.986,0.377,Stop-and-Go,20.7,Haze,haze,1.9,50.1,1020.0,5,2.16,61.8,Urban,84010.8,6,6.945,5.361,0.1,28.614194,77.182065,Delhi,,,
2025-11-29 19:31:54,54,Innova,38.33,593.1,8.0,0.068,16.31,3.63,13.667,0.771,0,,0.106,2.024,0.358,Stop-and-Go,22.7,Haze,haze,1.9,50.1,1020.0,5,1.96,45.0,Urban,84010.8,6,6.945,5.361,0.1,28.614155,77.182098,Delhi,,,
2025-11-29 19:31:56,56,Innova,38.74,591.5,7.24,0.068,16.47,3.43,13.586,0.771,0,,0.103,1.922,0.341,Stop-and-Go,22.9,Haze,haze,1.9,50.1,1020.0,5,2.42,57.8,Urban,84010.8,6,6.945,5.361,0.1,28.614125,77.182114,Delhi,,,
2025-11-29 19:31:58,58,Innova,39.46,590.1,6.54,0.067,16.05,3.38,13.511,0.771,0,,0.105,1.877,0.324,Stop-and-Go,21.8,Haze,haze,1.9,50.1,1020.0,5,2.53,48.2,Urban,84010.8,6,6.945,5.361,0.1,28.614092,77.182126,Delhi,,,
2025-11-29 19:32:00,60,Innova,39.87,588.9,5.96,0.067,14.98,3.38,13.435,0.771,0,,0.104,1.82,0.307,Stop-and-Go,22.2,Haze,haze,1.9,50.1,1020.0,5,2.31,52.9,Urban,84010.8,6,6.945,5.361,0.1,28.614076,77.182129,Delhi,,,
2025-11-29 19:32:02,62,Innova,40.24,587.9,5.38,0.067,14.56,3.22,13.371,0.771,0,,0.106,1.811,0.292,Aggressive,21.7,Haze,haze,1.9,50.1,1020.0,5,1.67,54.3,Urban,84010.8,6,6.945,5.361,0.1,28.614033,77.182113,Delhi,,,
2025-11-29 19:32:04,64,Innova,40.48,586.9,4.86,0.067,14.17,3.44,13.307,0.771,0,,0.106,1.847,0.277,Stop-and-Go,22.5,Haze,haze,1.9,50.1,1020.0,5,2.17,46.8,Urban,84010.8,6,6.945,5.361,0.1,28.614006,77.182125,Delhi,,,
2025-11-29 19:32:06,66,Innova,40.86,586.1,4.39,0.067,14.05,3.6,13.245,0.771,0,,0.106,1.84,0.264,Smooth,21.5,Haze,haze,1.9,50.1,1020.0,5,2.47,54.7,Urban,84010.8,6,6.945,5.361,0.1,28.613993,77.182112,Delhi,,,
2025-11-29 19:32:08,68,Innova,41.43,585.4,4.09,0.067,14.33,3.53,13.192,0.771,0,,0.104,1.876,0.25,Stop-and-Go,21.5,Haze,haze,1.9,50.1,1020.0,5,2.55,57.6,Urban,84010.8,6,6.945,5.361,0.1,28.613961,77.182128,Delhi,,,
2025-11-29 19:32:10,70,Innova,42.01,584.7,3.72,0.067,14.14,3.37,13.143,0.771,0,,0.105,1.765,0.238,Stop-and-Go,21.5,Haze,haze,1.9,50.1,1020.0,5,2.35,50.5,Urban,84010.8,6,6.945,5.361,0.1,28.613959,77.182099,Delhi,,,
2025-11-29 19:32:12,72,Innova,42.3,584.1,3.47,0.067,13.81,3.21,13.099,0.771,0,,0.105,1.664,0.226,Smooth,20.3,Haze,haze,1.9,50.1,1020.0,5,1.76,47.5,Urban,84010.8,6,6.945,5.361,0.1,28.613936,77.182082,Delhi,,,
2025-11-29 19:32:14,74,Innova,42.65,583.6,3.27,0.067,13.79,3.06,13.06,0.771,0,,0.101,1.612,0.215,Stop-and-Go,22.6,Haze,haze,1.9,50.1,1020.0,5,1.83,60.1,Urban,84010.8,6,6.945,5.361,0.1,28.613905,77.18206,Delhi,,,
2025-11-29 19:32:16,76,Innova,43.06,583.2,3.05,0.067,13.87,2.94,13.021,0.771,0,,0.099,1.534,0.204,Smooth,22.2,Haze,haze,1.9,50.1,1020.0,5,2.25,48.1,Urban,84010.8,6,6.945,5.361,0.1,28.6139,77.182053,Delhi,,,
2025-11-29 19:32:18,78,Innova,43.29,582.8,2.86,0.067,13.74,3.12,12.981,0.771,0,,0.099,1.499,0.194,Stop-and-Go,22.0,Haze,haze,1.9,50.1,1020.0,5,1.54,61.9,Urban,84010.8,6,6.945,5.361,0.1,28.613891,77.18207,Delhi,,,
2025-11-29 19:32:20,80,Innova,43.87,582.5,2.67,0.066,14.15,3.29,12.949,0.771,0,,0.098,1.487,0.184,Stop-and-Go,22.7,Haze,haze,1.9,50.1,1020.0,5,2.49,56.7,Urban,84010.8,6,6.945,5.361,0.1,28.613876,77.182082,Delhi,,,
2025-11-29 19:32:22,82,Innova,44.19,582.2,2.5,0.066,14.22,3.24,12.928,0.771,0,,0.098,1.449,0.175,Stop-and-Go,20.4,Haze,haze,1.9,50.1,1020.0,5,1.93,52.9,Urban,84010.8,6,6.945,5.361,0.1,28.613875,77.182082,Delhi,,,
2025-11-29 19:32:24,84,Innova,44.8,581.9,2.27,0.066,14.11,3.11,12.905,0.771,0,,0.098,1.371,0.166,Stop-and-Go,23.4,Haze,haze,1.9,50.1,1020.0,5,2.34,56.9,Urban,84010.8,6,6.945,5.361,0.1,28.613843,77.182099,Delhi,,,
2025-11-29 19:32:26,86,Innova,45.53,581.7,4.13,0.066,14.52,3.07,12.88,0.771,0,,0.098,1.586,0.158,Stop-and-Go,21.7,Haze,haze,1.9,50.1,1020.0,5,2.46,56.2,Urban,84010.8,6,6.945,5.361,0.1,28.613818,77.182108,Delhi,,,
2025-11-29 19:32:28,88,Innova,46.09,581.5,5.23,0.066,15.12,2.94,12.862,0.771,0,,0.094,1.677,0.15,Stop-and-Go,22.2,Haze,haze,1.9,50.1,1020.0,5,2.37,52.9,Urban,84010.8,6,6.945,5.361,0.1,28.6138,77.182129,Delhi,,,
2025-11-29 19:32:30,90,Innova,46.71,581.3,6.16,0.066,14.84,2.98,12.848,0.771,0,,0.097,1.792,0.142,Aggressive,23.1,Haze,haze,1.9,50.1,1020.0,5,2.17,45.4,Urban,84010.8,6,6.945,5.361,0.1,28.613784,77.182153,Delhi,,,
2025-11-29 19:32:32,92,Innova,47.04,581.2,6.02,0.066,14.7,3.4,12.831,0.771,0,,0.096,1.75,0.135,Smooth,20.7,Haze,haze,1.9,50.1,1020.0,5,2.18,56.1,Urban,84010.8,6,6.945,5.361,0.1,28.613756,77.182169,Delhi,,,
2025-11-29 19:32:34,94,Innova,47.46,581.0,7.32,0.066,15.19,3.35,12.815,0.771,0,,0.096,1.941,0.129,Stop-and-Go,20.5,Haze,haze,1.9,50.1,1020.0,5,2.62,48.8,Urban,84010.8,6,6.945,5.361,0.1,28.6137,77.182183,Delhi,,,
2025-11-29 19:32:36,96,Innova,47.82,580.9,9.95,0.066,14.89,3.32,12.803,0.771,0,,0.095,2.169,0.122,Stop-and-Go,21.3,Haze,haze,1.9,50.1,1020.0,5,2.62,61.4,Urban,84010.8,6,6.945,5.361,0.1,28.613652,77.182192,Delhi,,,
2025-11-29 19:32:38,98,Innova,48.21,580.8,11.28,0.066,15.46,3.55,12.793,0.771,0,,0.096,2.206,0.116,Stop-and-Go,21.6,Haze,haze,1.9,50.1,1020.0,5,1.77,51.2,Urban,84010.8,6,6.945,5.361,0.1,28.613619,77.182224,Delhi,,,
2025-11-29 19:32:40,100,Innova,48.6,580.7,12.14,0.065,15.38,3.77,12.783,0.771,0,,0.094,2.129,0.11,Stop-and-Go,23.3,Haze,haze,1.9,50.1,1020.0,5,2.13,53.2,Urban,84010.8,6,6.945,5.361,0.1,28.613564,77.182215,Delhi,,,
