timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-02-09 07:42:00,0,Innova,18.03,749.9,0.0,0.667,8.2,2.22,14.057,0.746,0,,0.104,1.264,1.0,Stop-and-Go,12.8,Clear,clear sky,2.5,42.9,1016.5,18,1.85,49.1,Urban,87228.24,7,6.152,4.542,0.2516,28.625955,77.182702,Delhi,,,
2026-02-09 07:42:02,2,Innova,18.69,772.5,0.0,0.667,7.73,2.56,14.068,0.746,0,,0.106,1.3,1.0,Aggressive,13.5,Clear,clear sky,2.5,42.9,1016.5,18,2.33,46.2,Urban,87228.24,7,6.152,4.542,0.2516,28.625941,77.182701,Delhi,,,
2026-02-09 07:42:04,4,Innova,19.15,770.1,0.01,0.667,7.3,2.64,14.074,0.746,0,,0.1,1.306,1.0,Stop-and-Go,12.6,Clear,clear sky,2.5,42.9,1016.5,18,1.84,41.1,Urban,87228.24,7,6.152,4.542,0.2516,28.625942,77.182696,Delhi,,,
2026-02-09 07:42:06,6,Innova,19.57,772.2,0.02,0.667,7.74,2.79,14.077,0.746,0,,0.098,1.296,1.0,Stop-and-Go,12.8,Clear,clear sky,2.5,42.9,1016.5,18,1.99,44.2,Urban,87228.24,7,6.152,4.542,0.2516,28.625934,77.182703,Delhi,,,
2026-02-09 07:42:08,8,Innova,20.11,768.9,0.04,0.667,7.84,2.82,14.085,0.746,0,,0.096,1.248,1.0,Stop-and-Go,12.8,Clear,clear sky,2.5,42.9,1016.5,18,1.79,48.8,Urban,87228.24,7,6.152,4.542,0.2516,28.625943,77.182706,Delhi,,,
2026-02-09 07:42:10,10,Innova,20.67,787.0,0.04,0.667,8.02,3.0,14.079,0.746,0,,0.099,1.293,1.0,Aggressive,11.3,Clear,clear sky,2.5,42.9,1016.5,18,2.02,51.7,Urban,87228.24,7,6.152,4.542,0.2516,28.625964,77.182715,Delhi,,,
2026-02-09 07:42:12,12,Innova,21.2,779.7,0.05,0.667,8.31,2.88,14.086,0.746,0,,0.1,1.215,1.0,Smooth,10.7,Clear,clear sky,2.5,42.9,1016.5,18,2.43,51.7,Urban,87228.24,7,6.152,4.542,0.2516,28.625954,77.18271,Delhi,,,
2026-02-09 07:42:14,14,Innova,21.93,774.2,0.07,0.667,8.1,2.98,14.078,0.746,0,,0.097,1.246,1.0,Stop-and-Go,12.6,Clear,clear sky,2.5,42.9,1016.5,18,1.83,48.2,Urban,87228.24,7,6.152,4.542,0.2516,28.625942,77.182715,Delhi,,,
2026-02-09 07:42:16,16,Innova,22.58,773.5,0.07,0.667,8.51,3.0,14.086,0.746,0,,0.099,1.195,1.0,Stop-and-Go,13.8,Clear,clear sky,2.5,42.9,1016.5,18,1.99,60.0,Urban,87228.24,7,6.152,4.542,0.2516,28.625929,77.182713,Delhi,,,
2026-02-09 07:42:18,18,Innova,23.21,774.8,0.07,0.666,8.82,2.91,14.1,0.746,0,,0.099,1.243,1.0,Stop-and-Go,13.1,Clear,clear sky,2.5,42.9,1016.5,18,1.9,52.2,Urban,87228.24,7,6.152,4.542,0.2516,28.625946,77.182726,Delhi,,,
