timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-01-12 07:08:00,0,Innova,11.52,765.5,0.0,0.804,9.85,2.23,13.991,0.763,0,,0.076,1.165,1.0,Stop-and-Go,6.5,Mist,mist,3.1,70.1,1017.5,20,1.6,44.7,Urban,86120.3,6,6.437,4.875,0.3444,28.620625,77.202517,Delhi,,,
2026-01-12 07:08:02,2,Innova,12.52,764.8,0.06,0.804,10.02,2.49,13.999,0.763,0,,0.078,1.138,1.0,Stop-and-Go,7.4,Mist,mist,3.1,70.1,1017.5,20,2.05,53.2,Urban,86120.3,6,6.437,4.875,0.3444,28.62063,77.202524,Delhi,,,
2026-01-12 07:08:04,4,Innova,13.05,755.4,0.12,0.804,9.34,2.45,14.015,0.763,0,,0.081,1.235,1.0,Smooth,5.6,Mist,mist,3.1,70.1,1017.5,20,1.95,40.1,Urban,86120.3,6,6.437,4.875,0.3444,28.620631,77.202522,Delhi,,,
2026-01-12 07:08:06,6,Innova,13.79,747.4,0.29,0.804,8.98,2.67,14.014,0.763,0,,0.081,1.267,1.0,Stop-and-Go,6.2,Mist,mist,3.1,70.1,1017.5,20,1.8,42.1,Urban,86120.3,6,6.437,4.875,0.3444,28.620644,77.202526,Delhi,,,
2026-01-12 07:08:08,8,Innova,14.79,740.5,0.6,0.804,9.15,2.61,14.023,0.763,0,,0.082,1.263,1.0,Stop-and-Go,5.5,Mist,mist,3.1,70.1,1017.5,20,2.44,55.9,Urban,86120.3,6,6.437,4.875,0.3444,28.620648,77.202524,Delhi,,,
2026-01-12 07:08:10,10,Innova,15.56,739.3,0.89,0.804,9.01,2.68,14.032,0.763,0,,0.083,1.255,1.0,Stop-and-Go,7.1,Mist,mist,3.1,70.1,1017.5,20,2.08,55.8,Urban,86120.3,6,6.437,4.875,0.3444,28.620646,77.202506,Delhi,,,
2026-01-12 07:08:12,12,Innova,16.03,738.3,1.09,0.804,9.28,2.6,14.031,0.763,0,,0.085,1.349,1.0,Stop-and-Go,6.3,Mist,mist,3.1,70.1,1017.5,20,1.99,42.0,Urban,86120.3,6,6.437,4.875,0.3444,28.620654,77.202494,Delhi,,,
2026-01-12 07:08:14,14,Innova,16.54,732.7,1.4,0.804,8.96,3.04,14.036,0.763,0,,0.085,1.401,1.0,Smooth,6.6,Mist,mist,3.1,70.1,1017.5,20,1.77,45.4,Urban,86120.3,6,6.437,4.875,0.3444,28.620664,77.202496,Delhi,,,
2026-01-12 07:08:16,16,Innova,16.98,756.9,1.92,0.803,8.35,3.14,14.044,0.763,0,,0.088,1.473,1.0,Aggressive,7.0,Mist,mist,3.1,70.1,1017.5,20,1.84,48.6,Urban,86120.3,6,6.437,4.875,0.3444,28.620652,77.202518,Delhi,,,
2026-01-12 07:08:18,18,Innova,17.52,735.7,2.15,0.803,9.36,3.04,14.05,0.763,0,,0.086,1.549,0.95,Smooth,7.9,Mist,mist,3.1,70.1,1017.5,20,1.98,52.4,Urban,86120.3,6,6.437,4.875,0.3444,28.620672,77.202528,Delhi,,,
2026-01-12 07:08:20,20,Innova,18.13,717.0,2.17,0.803,10.03,2.94,14.05,0.763,0,,0.086,1.463,0.902,Stop-and-Go,6.0,Mist,mist,3.1,70.1,1017.5,20,2.12,54.7,Urban,86120.3,6,6.437,4.875,0.3444,28.620674,77.202543,Delhi,,,
2026-01-12 07:08:22,22,Innova,18.65,700.6,2.17,0.803,10.53,3.36,14.053,0.763,0,,0.086,1.385,0.857,Stop-and-Go,8.3,Mist,mist,3.1,70.1,1017.5,20,1.95,46.9,Urban,86120.3,6,6.437,4.875,0.3444,28.620693,77.202542,Delhi,,,
2026-01-12 07:08:24,24,Innova,19.2,686.1,3.15,0.803,11.44,3.48,14.057,0.763,0,,0.09,1.548,0.815,Aggressive,5.6,Mist,mist,3.1,70.1,1017.5,20,2.5,48.7,Urban,86120.3,6,6.437,4.875,0.3444,28.620711,77.202542,Delhi,,,
2026-01-12 07:08:26,26,Innova,19.87,673.4,3.61,0.803,12.25,3.57,14.057,0.763,0,,0.091,1.568,0.774,Smooth,7.7,Mist,mist,3.1,70.1,1017.5,20,2.34,48.7,Urban,86120.3,6,6.437,4.875,0.3444,28.620731,77.202546,Delhi,,,
2026-01-12 07:08:28,28,Innova,20.22,662.2,3.52,0.803,12.79,3.69,14.06,0.763,0,,0.09,1.531,0.735,Stop-and-Go,6.8,Mist,mist,3.1,70.1,1017.5,20,2.17,53.0,Urban,86120.3,6,6.437,4.875,0.3444,28.620744,77.202568,Delhi,,,
2026-01-12 07:08:30,30,Innova,20.99,652.3,3.87,0.803,13.08,3.58,14.065,0.763,0,,0.093,1.633,0.698,Aggressive,6.8,Mist,mist,3.1,70.1,1017.5,20,1.86,52.2,Urban,86120.3,6,6.437,4.875,0.3444,28.620746,77.202575,Delhi,,,
2026-01-12 07:08:32,32,Innova,21.76,643.6,3.81,0.803,12.96,3.39,14.076,0.763,0,,0.093,1.576,0.663,Stop-and-Go,7.1,Mist,mist,3.1,70.1,1017.5,20,1.8,52.1,Urban,86120.3,6,6.437,4.875,0.3444,28.62077,77.20259,Delhi,,,
2026-01-12 07:08:34,34,Innova,22.46,636.0,4.14,0.803,12.8,3.23,14.086,0.763,0,,0.099,1.617,0.63,Aggressive,6.2,Mist,mist,3.1,70.1,1017.5,20,2.43,50.2,Urban,86120.3,6,6.437,4.875,0.3444,28.620807,77.202618,Delhi,,,
2026-01-12 07:08:36,36,Innova,23.25,629.3,4.78,0.803,12.93,3.31,14.087,0.763,0,,0.101,1.685,0.599,Aggressive,5.0,Mist,mist,3.1,70.1,1017.5,20,1.8,46.9,Urban,86120.3,6,6.437,4.875,0.3444,28.620832,77.202625,Delhi,,,
2026-01-12 07:08:38,38,Innova,23.86,623.4,5.29,0.802,12.87,3.16,14.087,0.763,0,,0.106,1.735,0.569,Aggressive,7.7,Mist,mist,3.1,70.1,1017.5,20,1.84,50.9,Urban,86120.3,6,6.437,4.875,0.3444,28.620859,77.202646,Delhi,,,
2026-01-12 07:08:40,40,Innova,24.58,618.2,6.46,0.802,11.83,3.16,14.094,0.763,0,,0.103,1.782,0.54,Stop-and-Go,6.5,Mist,mist,3.1,70.1,1017.5,20,1.93,53.1,Urban,86120.3,6,6.437,4.875,0.3444,28.620896,77.202658,Delhi,,,
2026-01-12 07:08:42,42,Innova,25.33,613.6,7.55,0.802,12.45,3.12,14.083,0.763,0,,0.1,1.857,0.513,Stop-and-Go,6.3,Mist,mist,3.1,70.1,1017.5,20,2.11,48.2,Urban,86120.3,6,6.437,4.875,0.3444,28.620929,77.202687,Delhi,,,
2026-01-12 07:08:44,44,Innova,25.98,609.6,8.26,0.802,13.27,3.14,14.083,0.763,0,,0.101,1.846,0.488,Stop-and-Go,7.4,Mist,mist,3.1,70.1,1017.5,20,2.05,52.5,Urban,86120.3,6,6.437,4.875,0.3444,28.620961,77.202716,Delhi,,,
2026-01-12 07:08:46,46,Innova,26.54,606.0,8.23,0.802,13.15,3.2,14.09,0.763,0,,0.101,1.753,0.463,Stop-and-Go,6.3,Mist,mist,3.1,70.1,1017.5,20,2.45,55.1,Urban,86120.3,6,6.437,4.875,0.3444,28.62101,77.202757,Delhi,,,
