source_file,km_driven,engine_temp,fuel_level,battery_health,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,hard_braking_freq,accel_variance,idle_ratio,aggressive_frac,stopgo_frac,smooth_frac,ambient_temp,road_roughness,monthly_precipitation,traffic_density,wind_speed,humidity,pressure_hpa,driving_style_enc,weather_condition_enc,road_type_enc,avg_road_roughness,avg_hard_braking,avg_traffic_density,days_to_service,failure_binary,stress,avg_stress,daily_km_avg,total_km,drive_index,service_applied,services_done,drive_date,engine_thermal_load,brake_stress_idx,traffic_road_impact,engine_battery_ratio,brake_wear_pct,tire_wear_pct,oil_wear_pct,composite_wear_idx
2025-04-30_131512_Opel_Corsa_Drive.csv,31.21,95.43149882903981,0.9788665105386419,0.9672423887587824,85063.21,13.0,5.4081,3.9586,0.5622,0.8477751756440282,1.1962939110070256,0.08236768149882903,0.176,0.138,0.686,15.347306791569086,1.697552693208431,45.0,50.48700234192037,5.449414519906323,62.33044496487119,1012.921955503513,0,0,2,1.697552693208431,0.8477751756440282,50.48700234192037,49.1,0,1.252,1.252,31.21,31.21,0,0,,2025-04-30,65.93131147540984,1.0551127122309858,85.7043467975473,98.66347870827151,0.4319833333333333,0.63146875,0.6614117647058824,0.5591603370098039
2025-04-30_231658_Opel_Corsa_Drive.csv,41.29,92.5517382413088,0.984031083844581,0.9720368098159512,85105.29,13.0,5.354,3.9315,0.5689,0.19631901840490798,0.7151190184049079,0.10719427402862984,0.121,0.171,0.708,7.553415132924335,1.619562372188139,45.0,42.19100204498977,5.476646216768916,62.06593047034765,1013.0276073619632,0,0,0,1.619562372188139,0.19631901840490798,42.19100204498977,44.5,0,1.092,1.161,36.25,72.5,1,0,,2025-04-30,60.44385276073619,0.7637078046496207,68.33095935697825,95.21423191662142,0.44099999999999995,0.635703125,0.6692941176470588,0.5662196231617647
2025-05-01_140937_Opel_Corsa_Drive.csv,31.1,89.6503841931943,0.9779934138309553,0.969313940724479,85127.1,13.0,5.3006,3.9048,0.5756,1.3391877058177826,1.0923369923161361,0.13346706915477496,0.214,0.209,0.577,16.935620197585074,2.065669593852909,55.0,54.889242590559824,5.566465422612514,62.05653128430296,1012.9782107574093,0,0,0,2.065669593852909,1.3391877058177826,54.889242590559824,42.7,0,1.431,1.242,34.53,103.6,2,0,,2025-05-01,64.67908891328211,1.3996744974255344,113.38303944893549,92.48849152647936,0.44989999999999997,0.6398750000000001,0.6771764705882353,0.5732103676470588
2025-05-01_231504_Opel_Corsa_Drive.csv,29.76,89.10894020130254,0.9507933688573122,0.968472468916519,85157.76,13.0,5.2598,3.8844,0.5807,0.2841918294849023,0.9043315571343991,0.06511367673179397,0.152,0.082,0.766,8.080698638247483,1.9275547661338068,55.0,50.116044997039666,5.407400828892836,62.36749555950267,1013.0061574896388,0,0,2,1.9275547661338068,0.2841918294849023,50.116044997039666,44.1,0,1.143,1.22,33.34,133.36,3,0,,2025-05-01,61.20542332741267,0.9227228977250304,96.60142139382013,92.00978144581993,0.4567,0.6430625000000001,0.6831764705882353,0.5785459926470589
2025-05-02_215825_Opel_Corsa_Drive.csv,31.17,87.36791314837153,0.8774698431845596,0.961743063932449,85191.17,13.0,5.2149,3.862,0.5863,0.5886610373944512,0.8463154402895056,0.0795723763570567,0.153,0.13,0.717,7.161338962605549,1.6549758745476477,55.0,53.08425814234017,5.554885404101327,62.0108564535585,1012.7937876960193,0,0,2,1.6549758745476477,0.5886610373944512,53.08425814234017,43.9,0,1.2,1.216,32.91,164.53,4,0,,2025-05-02,61.04150180940892,0.9358064110212546,87.85316654383251,90.84329944749992,0.4641833333333333,0.6465625,0.6897647058823531,0.5844113848039216
2025-05-03_071922_Opel_Corsa_Drive.csv,30.76,85.69934210526316,0.8154421052631579,0.9671907894736844,85222.76,13.0,5.1655,3.8372,0.5925,1.2789473684210526,0.9152565789473684,0.04227631578947369,0.22,0.069,0.711,-0.19598684210526315,2.018144736842105,55.0,47.441776315789475,5.460394736842105,61.81078947368421,1013.1421052631579,0,0,0,2.018144736842105,1.2789473684210526,47.441776315789475,42.7,0,1.339,1.235,32.55,195.29,5,0,,2025-05-03,57.04300657894737,1.3575552623937153,95.74437117815096,88.60644976974824,0.4724166666666667,0.6504375,0.6970588235294118,0.5908844975490196
2025-05-03_213700_Opel_Corsa_Drive.csv,32.23,88.65791009924109,0.7625697606538236,0.9686339754816115,85256.23,13.0,5.1225,3.8157,0.5979,0.28021015761821366,0.858918855808523,0.06118330414477524,0.086,0.149,0.765,0.57594862813777,1.8543082311733798,55.0,46.59217746643316,5.447168709865734,61.96835960303562,1013.2228254524227,0,0,0,1.8543082311733798,0.28021015761821366,46.59217746643316,42.5,0,1.112,1.218,32.5,227.52,6,0,,2025-05-03,58.42179801517805,0.8928507913389898,86.39625818429788,91.52880483586152,0.47958333333333336,0.653796875,0.7034117647058824,0.5965151807598039
2025-05-04_071839_Opel_Corsa_Drive.csv,31.84,85.84745762711864,0.7217144719687092,0.9673076923076925,85287.84,13.0,5.064,3.7865,0.6052,1.7366362451108215,0.9871147327249024,0.03972620599739245,0.33,0.065,0.605,-1.3371577574967404,2.296838331160365,55.0,52.34113428943937,5.550651890482399,61.870534550195565,1013.0209256844851,0,0,0,2.296838331160365,1.7366362451108215,52.34113428943937,40.1,0,1.53,1.256,32.42,259.36,7,0,,2025-05-04,58.358637548891785,1.6528843012825662,120.21912353239648,88.74886275566935,0.4893333333333333,0.6583593750000001,0.712,0.6041591145833334
2025-05-06_172009_Opel_Corsa_Drive.csv,46.06,87.9806146572104,0.6636595744680851,0.9707943262411349,85334.06,13.0,4.9869,3.748,0.6148,1.0893617021276596,1.255982033096927,0.09922789598108747,0.304,0.184,0.512,3.2361229314420803,2.1065768321513003,55.0,45.601843971631205,5.481702127659574,61.89602836879432,1012.9278959810874,0,0,1,2.1065768321513003,1.0893617021276596,45.601843971631205,36.2,0,1.395,1.277,33.94,305.42,8,0,,2025-05-06,58.31808510638297,1.318480489008863,96.06378801401674,90.62745040740684,0.5021833333333332,0.6643749999999999,0.7232941176470589,0.6142281127450979
2025-05-06_185840_Opel_Corsa_Drive.csv,45.67,93.4513325608343,0.5933945538818077,0.9687195828505218,85365.67,13.0,4.9189,3.7139,0.6233,0.27809965237543455,0.6739866743916569,0.030432213209733494,0.534,0.036,0.43,3.4148899188876016,1.6163789107763615,55.0,35.00249130938587,5.495249130938586,61.96454229432212,1012.9458285052144,1,0,1,1.6163789107763615,0.27809965237543455,35.00249130938587,33.8,0,1.242,1.273,35.11,351.09,9,0,,2025-05-06,57.90939165701043,0.7984509223027401,56.57728877712419,96.46892064042676,0.5135166666666666,0.6697031250000001,0.7332941176470588,0.6231262898284313
