timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,sensor_fault,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,monthly_precipitation,wind_speed,humidity,pressure_hpa,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,calc_fuel_rate_lph,calc_fuel_l100km,calc_co2_g_per_km,maintenance_probability,severity,needs_maintenance
2025-12-18 12:01:34,0.0,Safari Storme EX,33.7,959.63,1.0,52.0,15.5402,4.1,10.733716755754791,0.7402,0,0,0.0,0.0,0.0,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.9,4.3,0.638,18.518,73.8421,Pune,,,,0.3943,OK,False
2025-12-18 12:01:36,2.4,Safari Storme EX,34.0,825.65,1.0,52.0,18.586595789473684,7.13157894736842,10.718468646532333,0.7402,0,0,0.0,0.0,0.0,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.9,4.3,0.638,18.51817052631579,73.84282,Pune,,,,0.3943,OK,False
2025-12-18 12:01:38,4.8,Safari Storme EX,34.5,847.35,0.1,52.0,22.648456842105265,11.173684210526314,10.69813783423572,0.7402,0,0,0.0,0.52,0.0,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.9,4.3,0.638,18.518397894736843,73.84378,Pune,,,,0.3943,OK,False
2025-12-18 12:01:41,7.2,Safari Storme EX,35.4,750.0,0.0,52.0,26.710317894736846,15.21578947368421,10.677807021939108,0.7402,0,0,0.0,0.55,0.25,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8999,4.3,0.638,18.518625263157894,73.84474,Pune,,,,0.3943,OK,False
2025-12-18 12:01:43,9.6,Safari Storme EX,35.0,750.0,0.0,52.0,30.772178947368424,19.257894736842104,10.657476209642496,0.7402,0,0,0.0,0.531,0.4,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8999,4.3,0.638,18.518852631578945,73.8457,Pune,,,,0.3943,OK,False
2025-12-18 12:01:46,12.0,Safari Storme EX,35.2,750.0,0.1,54.9,30.590850485436892,16.39223300970874,10.613188249450076,0.7594,0,0,0.0,0.428,0.333,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8999,4.2999,0.638,18.518881553398057,73.84720970873786,Pune,,,,0.3943,OK,False
2025-12-18 12:01:48,14.4,Safari Storme EX,35.4,754.95,0.0,54.9,29.292893203883494,11.708737864077673,10.562595776653497,0.7594,0,0,0.0,0.055,0.429,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8999,4.2999,0.638,18.518858252427183,73.8488640776699,Pune,,,,0.3943,OK,False
2025-12-18 12:01:50,16.8,Safari Storme EX,36.0,872.73,1.8,54.9,27.994935922330097,7.0252427184466,10.512003303856917,0.7594,0,0,0.0,0.795,0.375,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8998,4.2999,0.638,18.51883495145631,73.85051844660194,Pune,,,,0.3943,OK,False
2025-12-18 12:01:53,19.2,Safari Storme EX,35.6,945.86,0.0,54.9,26.6969786407767,2.3417475728155352,10.461410831060338,0.7594,0,0,0.0,0.795,0.444,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8998,4.2999,0.638,18.518811650485436,73.85217281553398,Pune,,,,0.3943,OK,False
2025-12-18 12:01:55,21.6,Safari Storme EX,35.8,960.26,0.6,52.2,26.00029126213592,1.5844660194174747,10.878004156448993,0.7698,0,0,0.0,0.768,0.4,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8998,4.2999,0.638,18.519673786407765,73.85221941747572,Pune,,,,0.3943,OK,False
2025-12-18 12:01:58,24.0,Safari Storme EX,36.5,769.89,0.0,52.2,25.904873786407766,4.7533980582524284,11.761783280022886,0.7698,0,0,0.0,0.782,0.5,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8998,4.2999,0.638,18.5214213592233,73.85065825242718,Pune,,,,0.3943,OK,False
2025-12-18 12:02:00,26.4,Safari Storme EX,36.1,755.82,0.6,52.2,25.80945631067961,7.922330097087378,12.645562403596777,0.7698,0,0,0.0,0.735,0.5,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8997,4.2999,0.638,18.523168932038836,73.84909708737864,Pune,,,,0.3943,OK,False
2025-12-18 12:02:02,28.8,Safari Storme EX,36.5,766.36,0.0,52.2,25.714038834951456,11.091262135922326,13.529341527170669,0.7698,0,0,0.0,0.329,0.6,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8997,4.2999,0.638,18.524916504854367,73.8475359223301,Pune,,,,0.3943,OK,False
2025-12-18 12:02:05,31.2,Safari Storme EX,37.6,904.82,0.8,52.2,25.35293548387097,13.664516129032258,14.227763440860214,0.7807,0,0,0.0,0.374,0.5,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8997,4.2998,0.638,18.525939784946235,73.84648817204301,Pune,,,,0.3943,OK,False
2025-12-18 12:02:07,33.6,Safari Storme EX,38.4,874.59,1.1,52.2,23.982225806451613,13.974193548387097,14.221827956989246,0.7807,0,0,0.0,0.49,0.4,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8997,4.2998,0.638,18.524210752688173,73.84739139784946,Pune,,,,0.3943,OK,False
2025-12-18 12:02:10,36.0,Safari Storme EX,38.0,813.41,0.0,52.2,22.61151612903226,14.283870967741937,14.215892473118279,0.7807,0,0,0.0,0.49,0.5,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8996,4.2998,0.638,18.522481720430108,73.84829462365592,Pune,,,,0.3943,OK,False
2025-12-18 12:02:12,38.4,Safari Storme EX,37.6,750.0,0.0,52.2,21.240806451612904,14.593548387096774,14.209956989247312,0.7807,0,0,0.0,0.531,0.5,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8996,4.2998,0.638,18.520752688172042,73.84919784946237,Pune,,,,0.3943,OK,False
2025-12-18 12:02:14,40.8,Safari Storme EX,38.8,962.0,0.0,55.3,23.057601941747564,16.48543689320388,14.198233009708737,0.7518,0,0,0.0,0.531,0.6,Stop-and-Go,33.7,Drizzle,Drizzle,68.3,10.6,80.9,1006.6,4.5,30.7,Urban,68161,11,5.8996,4.2998,0.638,18.519972815533983,73.84956699029127,Pune,,,,0.3943,OK,False
