timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,sensor_fault,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,monthly_precipitation,wind_speed,humidity,pressure_hpa,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,calc_fuel_rate_lph,calc_fuel_l100km,calc_co2_g_per_km,maintenance_probability,severity,needs_maintenance
2025-12-10 18:17:10,0.0,Safari Storme EX,38.1,759.67,0.0,4.4,15.3342,4.2,10.406749444750256,0.7832,0,0,0.0,0.0,1.0,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.9,4.4,0.609,18.525,73.8504,Pune,,,,0.3114,OK,False
2025-12-10 18:17:12,2.4,Safari Storme EX,38.2,767.74,0.0,4.4,16.61609010989011,6.02967032967033,10.420891249184844,0.7832,0,0,0.0,0.0,1.0,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.9,4.4,0.609,18.523005494505494,73.8519989010989,Pune,,,,0.3114,OK,False
2025-12-10 18:17:14,4.8,Safari Storme EX,38.7,750.0,0.0,4.4,18.667114285714284,8.957142857142857,10.443518136280188,0.7832,0,0,0.0,0.0,1.0,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8999,4.4,0.609,18.519814285714283,73.85455714285715,Pune,,,,0.3114,OK,False
2025-12-10 18:17:17,7.2,Safari Storme EX,38.6,960.36,0.5,4.4,20.71813846153846,11.884615384615383,10.46614502337553,0.7832,0,0,0.0,0.25,0.75,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8999,4.4,0.609,18.516623076923075,73.85711538461538,Pune,,,,0.3114,OK,False
2025-12-10 18:17:19,9.6,Safari Storme EX,39.4,750.0,0.5,4.4,22.769162637362637,14.812087912087911,10.488771910470874,0.7832,0,0,0.0,0.274,0.6,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8999,4.3999,0.609,18.513431868131867,73.85967362637363,Pune,,,,0.3114,OK,False
2025-12-10 18:17:22,12.0,Safari Storme EX,39.3,909.36,0.0,4.2,20.534869158878504,13.673831775700934,10.519586147265613,0.7603,0,0,0.0,0.274,0.667,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8999,4.3999,0.609,18.51482523364486,73.85781962616822,Pune,,,,0.3114,OK,False
2025-12-10 18:17:24,14.4,Safari Storme EX,40.1,750.0,0.0,4.2,17.44351214953271,11.722429906542057,10.552037854000233,0.7603,0,0,0.0,0.274,0.714,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8998,4.3999,0.609,18.51713551401869,73.8550831775701,Pune,,,,0.3114,OK,False
2025-12-10 18:17:26,16.8,Safari Storme EX,40.4,750.21,0.0,4.2,14.352155140186914,9.771028037383175,10.584489560734852,0.7603,0,0,0.0,0.274,0.75,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8998,4.3999,0.609,18.51944579439252,73.85234672897197,Pune,,,,0.3114,OK,False
2025-12-10 18:17:29,19.2,Safari Storme EX,40.1,993.92,0.0,4.2,11.260798130841122,7.819626168224299,10.616941267469471,0.7603,0,0,0.0,0.224,0.778,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8998,4.3999,0.609,18.521756074766355,73.84961028037382,Pune,,,,0.3114,OK,False
2025-12-10 18:17:31,21.6,Safari Storme EX,40.4,761.73,0.1,9.7,10.194419801980196,7.099009900990098,10.952738314301307,0.7712,0,0,0.0,0.045,0.7,Stop-and-Go,37.9,Clear,Clear,7.4,2.5,74.0,1014.4,1.2,67.1,Urban,68052,11,5.8998,4.3999,0.609,18.52307524752475,73.84844356435643,Pune,,,,0.3114,OK,False
