source_file,km_driven,engine_temp,fuel_level,battery_health,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,hard_braking_freq,accel_variance,idle_ratio,aggressive_frac,stopgo_frac,smooth_frac,ambient_temp,road_roughness,monthly_precipitation,traffic_density,wind_speed,humidity,pressure_hpa,driving_style_enc,weather_condition_enc,road_type_enc,avg_road_roughness,avg_hard_braking,avg_traffic_density,stress,avg_stress,daily_km_avg,total_km,days_to_service_proxy,failure_proxy,engine_thermal_load,brake_stress_idx,traffic_road_impact,engine_battery_ratio,brake_wear_pct,tire_wear_pct,oil_wear_pct,composite_wear_idx,service_applied,services_done,drive_date,maintenance_probability,days_to_service_pred,severity,needs_maintenance_pred
2020-01-01_00-00-00_Toyota_Etios.csv,10.98,58.57231819859727,0.5115806570690291,0.6309763750461423,72010.98,5.0,6.784,4.892,0.422,0.008086747877445552,1.1122912513842746,0.0,0.106,0.893,0.001,26.59558139534884,2.1000000000000005,67.0,20.0,15.698523440383907,79.73159099298634,1010.6447803617571,2,0,1,2.1000000000000005,0.008086747877445552,20.0,1.211,1.211,10.98,10.98,214.6,0,40.605275378368404,0.87271562331238,42.000000000000014,92.82806855377741,0.2026586926456534,0.48562126217765,0.49646355233440004,0.37514680690403884,0,,2020-01-01,0.0,143.3,OK,0
2020-01-02_00-00-00_Toyota_Etios.csv,14.79,61.546508984231764,0.532548404840484,0.6287205720572057,72094.79,5.0,6.7626,4.8813,0.4247,0.009144297763109646,1.0608954895489549,0.0,0.107,0.89,0.002,26.335850751741845,2.1,67.0,20.0,13.168932893289329,82.04216721672167,1007.6762541254127,2,0,1,2.1,0.009144297763109646,20.0,1.211,1.211,12.88,25.77,181.8,0,42.04042464246425,0.8732323028511538,42.0,97.89167353447408,0.20623941986639582,0.487299728062373,0.4996230175291727,0.37795642715068206,0,,2020-01-02,0.0,137.7,OK,0
2020-01-03_00-00-00_Toyota_Etios.csv,17.17,60.68750840721492,0.5335713848975849,0.5999999999999999,72177.17,5.0,6.7376,4.8688,0.4278,0.008827881381840418,1.3120834607153775,0.0,0.102,0.895,0.003,24.668193213084685,2.1000000000000005,67.0,20.0,8.903928462243963,71.27704677468662,1008.5212962396821,2,0,1,2.1000000000000005,0.008827881381840418,20.0,1.21,1.21,14.31,42.94,162.5,0,41.2773928462244,0.8732151283401137,42.000000000000014,101.14584734535822,0.21039301118457698,0.48924672399277047,0.503287951045215,0.3812155456326042,0,,2020-01-03,0.0,137.7,OK,0
2020-01-04_00-00-00_Toyota_Etios.csv,11.47,57.67783889468196,0.5095430135557872,0.6240370177267986,72251.47,5.0,6.721,4.8605,0.4299,0.005688477580813347,0.8875114702815432,0.0,0.081,0.919,0.0,23.200544838373307,2.100000000000001,67.0,20.0,17.935072992700732,97.19479144942648,1007.0894447340982,2,0,1,2.100000000000001,0.005688477580813347,20.0,1.206,1.209,13.6,54.41,170.3,0,39.47902841501565,0.8720326765668985,42.00000000000002,92.42695105618418,0.21315947558660486,0.49054350418122106,0.5057289490470043,0.38338625395982034,0,,2020-01-04,0.0,141.8,OK,0
2020-01-05_00-00-00_Toyota_Etios.csv,12.93,60.84617057673509,0.5267988758553275,0.6328912512218962,72332.93,5.0,6.7022,4.8511,0.4322,0.010944281524926687,1.1452297165200394,0.0,0.123,0.876,0.001,24.497099217986314,2.1,67.0,20.0,10.105078201368523,95.16147116324535,1005.4199755620723,2,0,1,2.1,0.010944281524926687,20.0,1.214,1.21,13.47,67.34,170.9,0,41.32250513196481,0.8742186534951135,42.0,96.14000898141977,0.21629974308453048,0.49201550457087373,0.5084997733098797,0.38585026716108795,0,,2020-01-05,0.0,141.3,OK,0
2020-01-06_00-00-00_Toyota_Etios.csv,11.55,57.51843803786575,0.5072319277108434,0.6349333046471601,72411.55,5.0,6.6855,4.8427,0.4343,0.002991394148020654,0.7340094664371772,0.0,0.081,0.919,0.0,24.756488812392426,2.1,67.0,20.0,16.282314974182444,73.39217728055077,1004.7170008605852,2,0,1,2.1,0.002991394148020654,20.0,1.205,1.21,13.15,78.89,174.3,0,39.71051678141136,0.871112074416979,42.0,90.58973220790398,0.2190843767387668,0.493320801596297,0.5109568030047942,0.3880352320054092,0,,2020-01-06,0.0,142.2,OK,0
2020-01-07_00-00-00_Toyota_Etios.csv,12.43,59.248055365686945,0.5244870129870131,0.6024152426520846,72492.43,5.0,6.6674,4.8337,0.4366,0.013278537252221466,1.4090088858509913,0.0,0.131,0.867,0.002,23.6698974709501,2.1000000000000005,67.0,20.0,10.845427204374571,81.11913875598086,1007.1352734107996,2,0,1,2.1000000000000005,0.013278537252221466,20.0,1.216,1.21,13.05,91.32,174.5,0,40.3580071770335,0.8753083104483532,42.000000000000014,98.35085696844614,0.22210723059914483,0.49473776434334926,0.5136240269992454,0.3904071165096415,0,,2020-01-07,0.0,140.2,OK,0
2020-01-08_00-00-00_Toyota_Etios.csv,11.74,58.62066985645933,0.51050330371383,0.6063848257006151,72571.74,5.0,6.6503,4.8252,0.4387,0.009283435862383232,1.2164203691045798,0.0,0.104,0.895,0.001,23.794007746639323,2.1000000000000005,67.0,20.0,12.44702210070631,81.65056049213943,1009.0328457507405,2,0,1,2.1000000000000005,0.009283435862383232,20.0,1.211,1.21,12.88,103.06,175.8,0,40.06913647755753,0.8737871946929595,42.000000000000014,96.6723891692527,0.22494959799112424,0.4960701240583397,0.5161319982274626,0.39263738217373423,0,,2020-01-08,0.0,143.1,OK,0
2020-01-09_00-00-00_Toyota_Etios.csv,5.36,46.75634768740032,0.5071802232854864,0.5999999999999999,72640.0,5.0,6.6425,4.8213,0.4397,0.003157894736842105,0.9223157894736841,0.0,0.097,0.903,0.0,22.815263157894737,2.1000000000000005,67.0,20.0,18.05317384370016,79.92105263157895,1009.7178628389156,2,0,1,2.1000000000000005,0.003157894736842105,20.0,1.208,1.21,12.05,108.42,187.6,0,33.94122647527911,0.8713721685167565,42.000000000000014,77.92724614566723,0.22624503502319182,0.4966773601671214,0.5172750309028162,0.3936538477934733,0,,2020-01-09,0.0,162.0,OK,0
2020-01-10_00-00-00_Toyota_Etios.csv,13.67,58.645957324106114,0.5162004036908882,0.6052762399077276,72733.67,5.0,6.6226,4.8113,0.4422,0.012899942329873126,1.2663840830449826,0.0,0.125,0.875,0.0,23.711525374855828,2.1000000000000005,67.0,20.0,13.265585351787776,87.51445790080739,1007.722727797001,2,0,1,2.1000000000000005,0.012899942329873126,20.0,1.215,1.211,12.21,122.09,183.9,0,40.065283737024224,0.8753596261026702,42.000000000000014,96.89122661257362,0.2295677516572746,0.49823488358934775,0.5202068396975952,0.39626101984358036,0,,2020-01-10,0.0,137.0,OK,0
