timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-08-26 15:21:52,0.0,Opel Corsa,85.0,1056.2,0.0,0.5,10.2,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,15.2,Clear,clear sky,7.6,71.7,1006.7,40,1.94,57.7,Urban,89448.0,13,0.103,0.636,0.9973,0.0,0.0,Europe,,,,2.67,14.6,?
2025-08-26 15:21:53,1.2,Opel Corsa,85.0,1009.8,0.0,0.5,9.8,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,13.5,Clear,clear sky,1.5,51.9,1008.6,40,2.6,52.8,Urban,89448.0,13,0.103,0.632,1.0,0.0,0.0,Europe,,,,2.58,14.1,?
2025-08-26 15:21:54,2.4,Opel Corsa,85.0,1015.2,0.0,0.5,9.8,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,18.8,Clear,clear sky,6.6,54.0,1014.2,40,2.16,55.4,Urban,89448.0,13,0.111,0.634,1.0,0.0,0.0,Europe,,,,2.56,14.0,?
2025-08-26 15:21:56,3.6,Opel Corsa,85.0,992.5,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,16.2,Clear,clear sky,6.3,56.8,1013.0,40,2.38,51.5,Urban,89448.0,13,0.102,0.627,1.0,0.0,0.0,Europe,,,,2.56,14.0,?
2025-08-26 15:21:57,4.8,Opel Corsa,85.0,941.8,0.0,0.5,11.37,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,14.6,Clear,clear sky,7.2,39.7,1018.6,40,2.65,54.1,Urban,89448.0,13,0.101,0.63,0.9988,0.0,0.0,Europe,,,,2.8,15.3,?
2025-08-26 15:21:58,5.9,Opel Corsa,85.0,925.5,2.0,0.5,11.76,24.31,12.4,0.65,0,,0.0,0.689,0.833,Stop-and-Go,14.2,Clear,clear sky,5.7,44.4,1020.1,40,2.08,53.1,Urban,89448.0,13,0.1,0.635,1.0,0.0,0.0,Europe,,,,2.91,15.9,?
2025-08-26 15:21:59,7.1,Opel Corsa,85.0,941.0,3.0,0.5,11.76,24.31,12.4,0.65,0,,0.0,0.663,0.714,Stop-and-Go,15.4,Clear,clear sky,5.0,42.8,1019.9,40,1.74,55.0,Urban,89448.0,13,0.112,0.634,1.0,0.0,0.0,Europe,,,,2.93,16.1,?
2025-08-26 15:22:00,8.3,Opel Corsa,85.0,1009.2,4.0,0.5,9.8,23.53,12.4,0.65,0,,0.0,0.636,0.625,Stop-and-Go,15.4,Clear,clear sky,1.9,48.4,1009.1,40,2.53,54.5,Urban,89448.0,13,0.109,0.625,0.9979,0.0,0.0,Europe,,,,2.54,13.9,?
2025-08-26 15:22:02,9.5,Opel Corsa,85.0,927.5,5.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.611,0.556,Stop-and-Go,11.6,Clear,clear sky,9.3,52.8,1017.5,40,2.09,53.5,Urban,89448.0,13,0.103,0.628,0.9988,0.0,0.0,Europe,,,,2.53,13.9,?
2025-08-26 15:22:03,10.7,Opel Corsa,85.0,1015.8,4.0,0.5,9.41,23.14,12.4,0.65,0,,0.0,0.587,0.5,Stop-and-Go,14.2,Clear,clear sky,4.3,60.2,1010.6,40,2.31,53.6,Urban,89448.01,13,0.111,0.628,0.9998,0.0,0.0,Europe,,,,2.5,13.7,?
2025-08-26 15:22:04,11.9,Opel Corsa,85.0,1032.0,3.0,0.5,9.41,23.14,12.4,0.65,0,,0.0,0.567,0.455,Stop-and-Go,14.4,Clear,clear sky,4.7,66.9,1016.4,40,2.2,56.1,Urban,89448.01,13,0.102,0.634,0.9995,0.0,0.0,Europe,,,,2.5,13.7,?
2025-08-26 15:22:05,13.1,Opel Corsa,85.0,977.5,2.0,0.5,9.8,22.75,12.4,0.65,0,,0.0,0.547,0.417,Stop-and-Go,12.9,Clear,clear sky,5.5,65.3,1018.9,40,2.23,53.2,Urban,89448.01,13,0.1,0.635,1.0,0.0,0.0,Europe,,,,2.46,13.5,?
2025-08-26 15:22:06,14.3,Opel Corsa,85.0,817.2,3.0,0.5,12.94,24.71,12.4,0.65,0,,0.0,0.53,0.385,Stop-and-Go,12.4,Clear,clear sky,7.4,35.3,1020.0,40,2.43,55.5,Urban,89448.01,13,0.1,0.635,1.0,0.0,0.0,Europe,,,,3.07,16.8,?
2025-08-26 15:22:08,15.5,Opel Corsa,85.0,940.8,4.0,0.5,9.41,22.35,12.4,0.65,0,,0.0,0.513,0.357,Stop-and-Go,13.1,Clear,clear sky,4.5,65.3,1018.2,40,2.25,57.2,Urban,89448.01,13,0.106,0.637,1.0,0.0,0.0,Europe,,,,2.28,12.5,?
