timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-03-25 08:00:00,0,Creta,44.28,802.1,0.32,0.74,5.0,5.67,12.79,0.894,0,,0.55,0.45,1.0,Stop-and-Go,32.0,Haze,haze,4.1,28.4,1006.3,10,1.51,43.8,Urban,33178.7,3,8.655,6.14,0.2996,18.5204,73.8567,Pune,,,
2026-03-25 08:00:02,2,Creta,45.34,718.9,0.0,0.742,6.61,10.03,12.749,0.87,0,,0.0,0.204,1.0,Stop-and-Go,31.3,Haze,haze,3.6,29.1,1005.9,10,1.91,43.4,Urban,33178.7,3,8.686,6.13,0.2927,18.5204,73.8567,Pune,,,
2026-03-25 08:00:04,4,Creta,45.23,650.0,3.17,0.743,15.55,7.53,12.729,0.891,0,,0.14,1.753,0.667,Stop-and-Go,31.4,Haze,haze,2.9,33.4,1006.6,10,1.57,45.3,Urban,33178.7,3,8.674,6.125,0.2968,18.520403,73.856696,Pune,,,
2026-03-25 08:00:06,6,Creta,46.07,650.0,3.65,0.74,5.0,11.56,12.798,0.85,0,,0.13,0.42,0.5,Stop-and-Go,32.0,Haze,haze,4.0,28.8,1006.3,10,1.67,39.9,Urban,33178.71,3,8.679,6.14,0.2924,18.520406,73.856691,Pune,,,
2026-03-25 08:00:08,8,Creta,46.28,650.0,7.4,0.741,5.09,17.33,12.718,0.854,0,,0.08,2.109,0.4,Smooth,32.2,Haze,haze,4.0,28.7,1005.5,10,1.01,37.5,Urban,33178.71,3,8.66,6.134,0.2976,18.520397,73.856702,Pune,,,
2026-03-25 08:00:10,10,Creta,46.55,650.0,7.3,0.738,15.06,16.88,12.667,0.839,0,,0.69,0.08,0.333,Smooth,32.3,Haze,haze,2.7,30.8,1006.3,10,1.27,46.5,Urban,33178.71,3,8.654,6.138,0.295,18.520389,73.856715,Pune,,,
2026-03-25 08:00:12,12,Creta,47.19,650.0,9.09,0.742,17.01,18.35,12.664,0.87,0,,0.05,1.2,0.286,Stop-and-Go,31.9,Haze,haze,2.6,35.3,1005.7,10,1.09,39.6,Urban,33178.72,3,8.671,6.126,0.2969,18.520394,73.856701,Pune,,,
2026-03-25 08:00:14,14,Creta,46.84,650.0,8.78,0.739,18.64,14.6,12.771,0.852,0,,0.17,0.398,0.25,Stop-and-Go,32.1,Haze,haze,3.8,31.3,1005.8,10,1.98,41.4,Urban,33178.72,3,8.671,6.132,0.2938,18.520384,73.85671,Pune,,,
2026-03-25 08:00:16,16,Creta,47.85,650.0,14.61,0.741,15.99,16.89,12.833,0.875,0,,0.24,2.935,0.222,Aggressive,31.5,Haze,haze,3.1,29.6,1006.3,10,1.45,37.9,Urban,33178.73,3,8.682,6.14,0.2946,18.520405,73.856684,Pune,,,
2026-03-25 08:00:18,18,Creta,47.84,650.0,11.83,0.738,13.41,8.11,12.7,0.847,0,,0.15,1.52,0.2,Aggressive,32.2,Haze,haze,3.1,29.0,1006.0,10,0.84,42.5,Urban,33178.74,3,8.686,6.144,0.2948,18.520416,73.856703,Pune,,,
