timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-11-25 06:09:54,0.0,Opel Corsa,85.0,888.0,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-4.3,Rain,light rain,6.3,47.8,1018.0,70,1.8,52.6,Urban,92296.0,13,0.107,0.1,0.9976,0.0,0.0,Europe,,,,2.45,13.4,1.0
2025-11-25 06:09:55,1.2,Opel Corsa,85.0,880.5,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-5.0,Rain,light rain,2.8,37.9,1020.7,70,2.34,54.3,Urban,92296.0,13,0.103,0.1,1.0,0.0,0.0,Europe,,,,2.41,13.2,1.0
2025-11-25 06:09:56,2.4,Opel Corsa,85.0,885.0,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-5.0,Rain,light rain,6.6,70.4,1010.2,70,1.8,54.6,Urban,92296.0,13,0.1,0.1,0.9983,0.0,0.0,Europe,,,,2.45,13.4,1.0
2025-11-25 06:09:58,3.6,Opel Corsa,85.0,881.8,0.0,0.5,9.8,22.75,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-5.0,Rain,light rain,7.9,59.4,1011.9,70,1.97,60.6,Urban,92296.0,13,0.103,0.1,0.9978,0.0,0.0,Europe,,,,2.4,13.1,1.0
2025-11-25 06:09:59,4.8,Opel Corsa,85.0,866.2,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-4.8,Rain,light rain,3.4,50.1,1015.3,70,1.65,52.7,Urban,92296.0,13,0.107,0.1,1.0,0.0,0.0,Europe,,,,2.46,13.5,1.0
2025-11-25 06:10:00,6.0,Opel Corsa,85.0,867.8,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-5.0,Rain,light rain,6.4,66.8,1011.5,70,2.14,64.5,Urban,92296.0,13,0.106,0.1,0.9976,0.0,0.0,Europe,,,,2.42,13.3,1.0
2025-11-25 06:10:01,7.2,Opel Corsa,85.0,861.8,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-4.1,Rain,light rain,5.8,36.5,1011.2,70,2.06,56.1,Urban,92296.0,13,0.105,0.1,0.9975,0.0,0.0,Europe,,,,2.39,13.1,1.0
2025-11-25 06:10:02,8.4,Opel Corsa,85.0,848.5,0.0,0.5,10.59,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-5.0,Rain,light rain,1.6,78.7,1013.4,70,2.32,58.1,Urban,92296.0,13,0.1,0.103,1.0,0.0,0.0,Europe,,,,2.56,14.0,1.0
2025-11-25 06:10:04,9.7,Opel Corsa,85.0,848.0,0.0,0.5,10.59,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-1.7,Rain,light rain,4.8,48.2,1015.9,70,2.15,56.3,Urban,92296.0,13,0.108,0.1,0.9967,0.0,0.0,Europe,,,,2.53,13.9,1.0
2025-11-25 06:10:05,10.9,Opel Corsa,85.0,855.8,0.0,0.5,10.59,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-5.0,Rain,light rain,5.1,39.5,1016.0,70,2.16,57.8,Urban,92296.0,13,0.105,0.1,1.0,0.0,0.0,Europe,,,,2.56,14.0,1.0
