timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2025-11-10 16:03:00,0,Innova,19.35,688.7,0.0,0.689,8.99,4.02,14.25,0.779,0,,0.082,1.005,1.0,Stop-and-Go,21.6,Haze,haze,3.2,58.2,1021.5,5,2.27,40.0,Urban,83017.9,6,7.181,5.549,0.4246,28.59085,77.222656,Delhi,,,
2025-11-10 16:03:02,2,Innova,19.98,700.0,0.06,0.689,9.12,3.99,14.241,0.779,0,,0.081,1.032,1.0,Stop-and-Go,20.6,Haze,haze,3.2,58.2,1021.5,5,1.71,52.9,Urban,83017.9,6,7.181,5.549,0.4246,28.590861,77.222655,Delhi,,,
2025-11-10 16:03:04,4,Innova,20.58,704.0,0.15,0.689,9.41,4.09,14.233,0.779,0,,0.08,1.026,1.0,Smooth,21.4,Haze,haze,3.2,58.2,1021.5,5,1.87,48.5,Urban,83017.9,6,7.181,5.549,0.4246,28.590852,77.222653,Delhi,,,
2025-11-10 16:03:06,6,Innova,21.15,736.7,0.35,0.688,9.29,3.86,14.218,0.779,0,,0.087,1.142,1.0,Aggressive,20.0,Haze,haze,3.2,58.2,1021.5,5,2.42,52.7,Urban,83017.9,6,7.181,5.549,0.4246,28.590849,77.222645,Delhi,,,
2025-11-10 16:03:08,8,Innova,21.92,736.7,0.54,0.688,8.67,3.99,14.212,0.779,0,,0.087,1.2,1.0,Stop-and-Go,21.4,Haze,haze,3.2,58.2,1021.5,5,1.95,40.0,Urban,83017.9,6,7.181,5.549,0.4246,28.590854,77.222641,Delhi,,,
2025-11-10 16:03:10,10,Innova,22.58,758.0,1.15,0.688,8.51,3.9,14.203,0.779,0,,0.09,1.354,1.0,Aggressive,21.5,Haze,haze,3.2,58.2,1021.5,5,2.24,42.9,Urban,83017.9,6,7.181,5.549,0.4246,28.590848,77.222645,Delhi,,,
2025-11-10 16:03:12,12,Innova,23.08,756.6,1.68,0.688,8.77,4.03,14.192,0.779,0,,0.087,1.375,1.0,Stop-and-Go,21.1,Haze,haze,3.2,58.2,1021.5,5,2.18,56.6,Urban,83017.9,6,7.181,5.549,0.4246,28.590839,77.222657,Delhi,,,
2025-11-10 16:03:14,14,Innova,23.84,772.2,2.0,0.688,9.05,3.99,14.193,0.779,0,,0.088,1.467,1.0,Aggressive,19.3,Haze,haze,3.2,58.2,1021.5,5,2.15,52.1,Urban,83017.9,6,7.181,5.549,0.4246,28.590832,77.222679,Delhi,,,
2025-11-10 16:03:16,16,Innova,24.48,765.5,1.83,0.688,8.52,4.18,14.189,0.779,0,,0.087,1.503,1.0,Stop-and-Go,20.5,Haze,haze,3.2,58.2,1021.5,5,1.93,40.0,Urban,83017.9,6,7.181,5.549,0.4246,28.590825,77.222692,Delhi,,,
2025-11-10 16:03:18,18,Innova,25.42,767.2,1.67,0.688,8.73,3.92,14.19,0.779,0,,0.09,1.44,1.0,Smooth,20.9,Haze,haze,3.2,58.2,1021.5,5,2.16,41.5,Urban,83017.9,6,7.181,5.549,0.4246,28.590823,77.222708,Delhi,,,
2025-11-10 16:03:20,20,Innova,25.96,764.9,1.51,0.688,8.25,3.87,14.188,0.779,0,,0.091,1.451,1.0,Smooth,19.5,Haze,haze,3.2,58.2,1021.5,5,1.94,44.4,Urban,83017.9,6,7.181,5.549,0.4246,28.590826,77.222698,Delhi,,,
2025-11-10 16:03:22,22,Innova,26.45,788.2,1.38,0.688,8.04,3.8,14.188,0.779,0,,0.094,1.482,1.0,Aggressive,21.8,Haze,haze,3.2,58.2,1021.5,5,2.03,40.0,Urban,83017.9,6,7.181,5.549,0.4246,28.590822,77.222713,Delhi,,,
2025-11-10 16:03:24,24,Innova,27.01,787.8,1.27,0.688,7.87,3.69,14.182,0.779,0,,0.092,1.515,1.0,Stop-and-Go,22.3,Haze,haze,3.2,58.2,1021.5,5,1.98,44.4,Urban,83017.9,6,7.181,5.549,0.4246,28.590817,77.222722,Delhi,,,
2025-11-10 16:03:26,26,Innova,27.52,783.2,1.18,0.688,8.14,3.9,14.172,0.779,0,,0.091,1.495,1.0,Smooth,20.4,Haze,haze,3.2,58.2,1021.5,5,1.87,50.5,Urban,83017.9,6,7.181,5.549,0.4246,28.590806,77.222739,Delhi,,,
2025-11-10 16:03:28,28,Innova,28.11,758.8,2.01,0.688,8.4,3.7,14.163,0.779,0,,0.09,1.538,0.95,Stop-and-Go,21.8,Haze,haze,3.2,58.2,1021.5,5,2.14,50.8,Urban,83017.9,6,7.181,5.549,0.4246,28.590796,77.222745,Delhi,,,
2025-11-10 16:03:30,30,Innova,28.73,737.4,2.88,0.688,9.64,3.83,14.158,0.779,0,,0.088,1.591,0.902,Stop-and-Go,21.6,Haze,haze,3.2,58.2,1021.5,5,2.15,50.1,Urban,83017.9,6,7.181,5.549,0.4246,28.590786,77.222764,Delhi,,,
