timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-02-02 08:08:00,0,Innova,17.04,682.5,0.0,0.445,9.25,2.0,14.033,0.753,0,,0.065,0.953,1.0,Stop-and-Go,12.3,Clear,clear sky,6.2,45.8,1015.9,18,1.86,51.2,Urban,86923.71,7,6.229,4.666,0.1732,28.619107,77.187433,Delhi,,,
2026-02-02 08:08:02,2,Innova,17.98,712.2,0.09,0.445,8.92,2.0,14.048,0.753,0,,0.072,1.058,1.0,Aggressive,13.4,Clear,clear sky,6.2,45.8,1015.9,18,1.86,53.7,Urban,86923.71,7,6.229,4.666,0.1732,28.619118,77.187438,Delhi,,,
2026-02-02 08:08:04,4,Innova,18.5,713.5,0.15,0.445,8.63,2.06,14.057,0.753,0,,0.073,1.114,1.0,Stop-and-Go,11.2,Clear,clear sky,6.2,45.8,1015.9,18,1.8,53.9,Urban,86923.71,7,6.229,4.666,0.1732,28.61911,77.187422,Delhi,,,
2026-02-02 08:08:06,6,Innova,19.25,735.8,0.39,0.445,8.96,2.17,14.068,0.753,0,,0.078,1.275,1.0,Aggressive,12.5,Clear,clear sky,6.2,45.8,1015.9,18,2.12,47.7,Urban,86923.71,7,6.229,4.666,0.1732,28.619107,77.187423,Delhi,,,
2026-02-02 08:08:08,8,Innova,19.88,733.2,0.57,0.445,8.34,2.21,14.068,0.753,0,,0.078,1.218,1.0,Stop-and-Go,12.7,Clear,clear sky,6.2,45.8,1015.9,18,1.91,46.2,Urban,86923.71,7,6.229,4.666,0.1732,28.619114,77.187432,Delhi,,,
2026-02-02 08:08:10,10,Innova,20.51,761.4,1.19,0.444,7.8,2.34,14.066,0.753,0,,0.083,1.384,1.0,Aggressive,12.0,Clear,clear sky,6.2,45.8,1015.9,18,1.83,48.4,Urban,86923.72,7,6.229,4.666,0.1732,28.619114,77.187439,Delhi,,,
2026-02-02 08:08:12,12,Innova,21.2,780.9,1.61,0.444,8.18,2.39,14.054,0.753,0,,0.086,1.484,1.0,Aggressive,12.4,Clear,clear sky,6.2,45.8,1015.9,18,2.01,56.9,Urban,86923.72,7,6.229,4.666,0.1732,28.619115,77.187456,Delhi,,,
2026-02-02 08:08:14,14,Innova,21.72,774.5,1.73,0.444,7.88,2.34,14.051,0.753,0,,0.087,1.497,1.0,Smooth,14.6,Clear,clear sky,6.2,45.8,1015.9,18,2.2,52.6,Urban,86923.72,7,6.229,4.666,0.1732,28.619107,77.187454,Delhi,,,
2026-02-02 08:08:16,16,Innova,22.17,751.2,2.05,0.444,8.97,2.63,14.048,0.753,0,,0.091,1.519,0.95,Stop-and-Go,11.8,Clear,clear sky,6.2,45.8,1015.9,18,2.01,42.0,Urban,86923.72,7,6.229,4.666,0.1732,28.619111,77.18746,Delhi,,,
2026-02-02 08:08:18,18,Innova,22.73,730.6,2.14,0.444,10.08,2.86,14.056,0.753,0,,0.09,1.508,0.902,Smooth,12.5,Clear,clear sky,6.2,45.8,1015.9,18,2.29,49.6,Urban,86923.72,7,6.229,4.666,0.1732,28.619117,77.187471,Delhi,,,
2026-02-02 08:08:20,20,Innova,23.67,712.5,2.39,0.444,10.88,3.08,14.067,0.753,0,,0.09,1.492,0.857,Smooth,11.9,Clear,clear sky,6.2,45.8,1015.9,18,2.02,41.3,Urban,86923.72,7,6.229,4.666,0.1732,28.619122,77.187471,Delhi,,,
2026-02-02 08:08:22,22,Innova,24.19,696.6,2.73,0.444,11.08,2.98,14.071,0.753,0,,0.089,1.512,0.815,Stop-and-Go,13.0,Clear,clear sky,6.2,45.8,1015.9,18,2.16,44.3,Urban,86923.72,7,6.229,4.666,0.1732,28.619128,77.187492,Delhi,,,
