timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2025-10-17 17:33:00,0,Innova,33.24,715.4,0.0,0.354,9.04,5.28,14.096,0.794,0,,0.099,0.638,1.0,Smooth,33.9,Clear,clear sky,5.6,53.2,1011.0,15,1.78,28.2,Highway,81736.8,6,7.479,5.819,0.3637,28.618546,77.201084,Delhi,,,
2025-10-17 17:33:02,2,Innova,33.9,738.5,0.31,0.354,8.62,5.2,14.097,0.794,0,,0.102,0.844,1.0,Aggressive,31.9,Clear,clear sky,5.6,53.2,1011.0,15,1.62,34.0,Highway,81736.8,6,7.479,5.819,0.3637,28.618551,77.201087,Delhi,,,
2025-10-17 17:33:04,4,Innova,34.48,755.9,0.76,0.354,8.07,5.2,14.101,0.794,0,,0.106,1.048,1.0,Aggressive,32.1,Clear,clear sky,5.6,53.2,1011.0,15,1.36,28.2,Highway,81736.8,6,7.479,5.819,0.3637,28.618553,77.20109,Delhi,,,
2025-10-17 17:33:06,6,Innova,34.88,752.8,1.58,0.354,8.08,5.16,14.103,0.794,0,,0.107,1.162,1.0,Smooth,31.8,Clear,clear sky,5.6,53.2,1011.0,15,1.41,31.4,Highway,81736.8,6,7.479,5.819,0.3637,28.618555,77.201105,Delhi,,,
2025-10-17 17:33:08,8,Innova,35.23,732.1,2.4,0.354,8.7,4.78,14.106,0.794,0,,0.11,1.34,0.95,Aggressive,31.4,Clear,clear sky,5.6,53.2,1011.0,15,1.46,28.8,Highway,81736.8,6,7.479,5.819,0.3637,28.618572,77.201108,Delhi,,,
2025-10-17 17:33:10,10,Innova,35.9,713.8,3.13,0.354,9.77,4.57,14.103,0.794,0,,0.113,1.508,0.902,Aggressive,32.7,Clear,clear sky,5.6,53.2,1011.0,15,1.75,25.4,Highway,81736.8,6,7.479,5.819,0.3637,28.618586,77.201094,Delhi,,,
2025-10-17 17:33:12,12,Innova,36.38,697.8,4.76,0.354,10.11,4.37,14.105,0.794,0,,0.116,1.759,0.857,Aggressive,31.9,Clear,clear sky,5.6,53.2,1011.0,15,1.63,31.4,Highway,81736.8,6,7.479,5.819,0.3637,28.618607,77.201087,Delhi,,,
2025-10-17 17:33:14,14,Innova,36.78,683.6,6.32,0.354,10.68,4.28,14.101,0.794,0,,0.117,2.004,0.815,Aggressive,33.0,Clear,clear sky,5.6,53.2,1011.0,15,1.34,29.2,Highway,81736.8,6,7.479,5.819,0.3637,28.618655,77.201075,Delhi,,,
2025-10-17 17:33:16,16,Innova,37.17,671.2,8.38,0.354,11.38,4.39,14.101,0.794,0,,0.116,2.16,0.774,Smooth,31.4,Clear,clear sky,5.6,53.2,1011.0,15,1.42,28.7,Highway,81736.8,6,7.479,5.819,0.3637,28.618692,77.201064,Delhi,,,
2025-10-17 17:33:18,18,Innova,37.8,660.3,9.93,0.354,11.91,4.36,14.109,0.794,0,,0.115,2.254,0.735,Smooth,32.3,Clear,clear sky,5.6,53.2,1011.0,15,1.67,23.6,Highway,81736.8,6,7.479,5.819,0.3637,28.618745,77.201046,Delhi,,,
2025-10-17 17:33:20,20,Innova,38.31,653.5,11.61,0.353,12.52,4.36,14.108,0.794,0,,0.118,2.438,0.698,Aggressive,33.4,Clear,clear sky,5.6,53.2,1011.0,15,1.28,34.3,Highway,81736.8,6,7.479,5.819,0.3637,28.618798,77.201058,Delhi,,,
2025-10-17 17:33:22,22,Innova,38.86,644.7,13.39,0.353,13.18,4.14,14.107,0.794,0,,0.116,2.478,0.663,Stop-and-Go,32.3,Clear,clear sky,5.6,53.2,1011.0,15,1.24,27.2,Highway,81736.8,6,7.479,5.819,0.3637,28.618861,77.201059,Delhi,,,
2025-10-17 17:33:24,24,Innova,39.27,665.5,15.7,0.353,13.6,4.09,14.119,0.794,0,,0.118,2.716,0.63,Aggressive,33.3,Clear,clear sky,5.6,53.2,1011.0,15,1.0,30.2,Highway,81736.8,6,7.479,5.819,0.3637,28.618937,77.201032,Delhi,,,
2025-10-17 17:33:26,26,Innova,39.6,672.7,18.13,0.353,14.5,4.34,14.116,0.794,0,,0.117,2.84,0.599,Smooth,31.8,Clear,clear sky,5.6,53.2,1011.0,15,1.73,26.0,Highway,81736.8,6,7.479,5.819,0.3637,28.619032,77.201041,Delhi,,,
2025-10-17 17:33:28,28,Innova,39.94,682.6,19.29,0.353,15.39,4.4,14.116,0.794,0,,0.115,2.776,0.569,Smooth,31.3,Clear,clear sky,5.6,53.2,1011.0,15,1.37,40.0,Highway,81736.9,6,7.479,5.819,0.3637,28.619128,77.201041,Delhi,,,
2025-10-17 17:33:30,30,Innova,40.63,746.4,20.7,0.353,16.07,4.76,14.113,0.794,0,,0.116,2.841,0.54,Aggressive,32.1,Clear,clear sky,5.6,53.2,1011.0,15,1.23,30.6,Highway,81736.9,6,7.479,5.819,0.3637,28.619228,77.201011,Delhi,,,
2025-10-17 17:33:32,32,Innova,41.11,778.0,22.43,0.353,16.95,4.58,14.12,0.794,0,,0.113,2.885,0.513,Stop-and-Go,33.6,Clear,clear sky,5.6,53.2,1011.0,15,1.8,32.1,Highway,81736.9,6,7.479,5.819,0.3637,28.619353,77.200977,Delhi,,,
2025-10-17 17:33:34,34,Innova,41.58,799.8,23.9,0.353,17.22,4.59,14.123,0.794,0,,0.11,2.815,0.488,Smooth,32.9,Clear,clear sky,5.6,53.2,1011.0,15,1.64,30.0,Highway,81736.9,6,7.479,5.819,0.3637,28.619453,77.200917,Delhi,,,
2025-10-17 17:33:36,36,Innova,41.9,842.6,27.52,0.353,18.02,4.88,14.126,0.794,0,,0.109,3.053,0.463,Smooth,32.7,Clear,clear sky,5.6,53.2,1011.0,15,1.13,37.8,Highway,81736.9,6,7.479,5.819,0.3637,28.619577,77.200841,Delhi,,,
2025-10-17 17:33:38,38,Innova,42.35,888.8,28.78,0.353,19.85,5.13,14.127,0.794,0,,0.109,2.922,0.44,Smooth,33.3,Clear,clear sky,5.6,53.2,1011.0,15,1.16,30.1,Highway,81736.9,6,7.479,5.819,0.3637,28.619675,77.20074,Delhi,,,
2025-10-17 17:33:40,40,Innova,42.84,946.0,30.72,0.353,21.05,5.43,14.131,0.794,0,,0.103,2.968,0.418,Smooth,33.8,Clear,clear sky,5.6,53.2,1011.0,15,1.19,40.0,Highway,81736.9,6,7.479,5.819,0.3637,28.619818,77.20066,Delhi,,,
2025-10-17 17:33:42,42,Innova,43.47,1050.7,33.94,0.352,22.29,5.76,14.127,0.794,0,,0.105,3.255,0.397,Aggressive,33.5,Clear,clear sky,5.6,53.2,1011.0,15,1.11,24.8,Highway,81736.9,6,7.479,5.819,0.3637,28.619993,77.200595,Delhi,,,
2025-10-17 17:33:44,44,Innova,43.82,1103.1,37.21,0.352,23.71,6.01,14.126,0.794,0,,0.106,3.421,0.377,Smooth,32.6,Clear,clear sky,5.6,53.2,1011.0,15,1.53,32.3,Highway,81736.9,6,7.479,5.819,0.3637,28.62018,77.200507,Delhi,,,
2025-10-17 17:33:46,46,Innova,44.26,1134.9,38.02,0.352,25.59,6.07,14.128,0.794,0,,0.105,3.198,0.358,Smooth,33.1,Clear,clear sky,5.6,53.2,1011.0,15,1.71,29.5,Highway,81737.0,6,7.479,5.819,0.3637,28.620358,77.20042,Delhi,,,
2025-10-17 17:33:48,48,Innova,44.56,1159.6,40.27,0.352,27.56,6.45,14.113,0.794,0,,0.106,3.226,0.341,Smooth,33.5,Clear,clear sky,5.6,53.2,1011.0,15,1.05,26.6,Highway,81737.0,6,7.479,5.819,0.3637,28.620559,77.200349,Delhi,,,
2025-10-17 17:33:50,50,Innova,45.13,1251.3,43.56,0.352,29.12,6.72,14.105,0.794,0,,0.108,3.433,0.324,Aggressive,32.6,Clear,clear sky,5.6,53.2,1011.0,15,1.13,28.2,Highway,81737.0,6,7.479,5.819,0.3637,28.620769,77.200274,Delhi,,,
2025-10-17 17:33:52,52,Innova,45.39,1290.2,43.82,0.352,30.77,7.09,14.103,0.794,0,,0.107,3.161,0.307,Smooth,31.4,Clear,clear sky,5.6,53.2,1011.0,15,1.0,31.9,Highway,81737.0,6,7.479,5.819,0.3637,28.620973,77.200201,Delhi,,,
2025-10-17 17:33:54,54,Innova,45.69,1339.1,47.53,0.352,31.75,7.34,14.128,0.794,0,,0.104,3.436,0.292,Smooth,32.7,Clear,clear sky,5.6,53.2,1011.0,15,1.07,32.2,Highway,81737.0,6,7.479,5.819,0.3637,28.621184,77.200139,Delhi,,,
2025-10-17 17:33:56,56,Innova,45.96,1389.5,53.1,0.352,33.62,7.89,14.125,0.794,0,,0.104,3.847,0.277,Smooth,34.2,Clear,clear sky,5.6,53.2,1011.0,15,1.74,34.2,Highway,81737.0,6,7.479,5.819,0.3637,28.621448,77.200056,Delhi,,,
2025-10-17 17:33:58,58,Innova,46.52,1457.4,55.24,0.352,35.76,8.17,14.124,0.794,0,,0.103,3.804,0.264,Stop-and-Go,31.4,Clear,clear sky,5.6,53.2,1011.0,15,1.39,36.2,Highway,81737.1,6,7.479,5.819,0.3637,28.621722,77.199987,Delhi,,,
2025-10-17 17:34:00,60,Innova,46.84,1515.4,57.49,0.352,37.39,8.91,14.118,0.794,0,,0.104,3.755,0.25,Stop-and-Go,32.8,Clear,clear sky,5.6,53.2,1011.0,15,1.22,28.8,Highway,81737.1,6,7.479,5.819,0.3637,28.621991,77.199934,Delhi,,,
2025-10-17 17:34:02,62,Innova,46.91,1577.4,57.51,0.352,39.69,9.53,14.119,0.794,0,,0.1,3.429,0.238,Smooth,32.6,Clear,clear sky,5.6,53.2,1011.0,15,1.72,30.3,Highway,81737.1,6,7.479,5.819,0.3637,28.622277,77.199906,Delhi,,,
2025-10-17 17:34:04,64,Innova,47.17,1621.5,60.46,0.351,41.11,10.09,14.127,0.794,0,,0.099,3.464,0.226,Smooth,31.8,Clear,clear sky,5.6,53.2,1011.0,15,1.75,24.3,Highway,81737.1,6,7.479,5.819,0.3637,28.622582,77.199929,Delhi,,,
2025-10-17 17:34:06,66,Innova,47.5,1641.3,62.51,0.351,42.83,10.55,14.127,0.794,0,,0.099,3.517,0.215,Smooth,33.0,Clear,clear sky,5.6,53.2,1011.0,15,1.69,37.5,Highway,81737.2,6,7.479,5.819,0.3637,28.622907,77.199942,Delhi,,,
2025-10-17 17:34:08,68,Innova,47.81,1666.9,64.97,0.351,44.16,10.85,14.138,0.794,0,,0.101,3.542,0.204,Smooth,32.9,Clear,clear sky,5.6,53.2,1011.0,15,1.5,34.1,Highway,81737.2,6,7.479,5.819,0.3637,28.623229,77.199964,Delhi,,,
2025-10-17 17:34:10,70,Innova,47.94,1709.8,67.88,0.351,45.78,11.24,14.133,0.794,0,,0.101,3.704,0.194,Smooth,33.2,Clear,clear sky,5.6,53.2,1011.0,15,1.46,33.4,Highway,81737.2,6,7.479,5.819,0.3637,28.623577,77.19999,Delhi,,,
2025-10-17 17:34:12,72,Innova,48.21,1738.5,69.03,0.351,48.05,11.57,14.125,0.794,0,,0.1,3.568,0.184,Smooth,33.0,Clear,clear sky,5.6,53.2,1011.0,15,1.05,33.8,Highway,81737.2,6,7.479,5.819,0.3637,28.623911,77.200009,Delhi,,,
2025-10-17 17:34:14,74,Innova,48.71,1782.4,70.6,0.351,49.88,11.94,14.119,0.794,0,,0.099,3.496,0.175,Stop-and-Go,33.2,Clear,clear sky,5.6,53.2,1011.0,15,1.4,29.9,Highway,81737.3,6,7.479,5.819,0.3637,28.62428,77.199966,Delhi,,,
2025-10-17 17:34:16,76,Innova,48.92,1814.4,71.34,0.351,50.95,12.37,14.119,0.794,0,,0.098,3.358,0.166,Smooth,30.3,Clear,clear sky,5.6,53.2,1011.0,15,1.33,24.5,Highway,81737.3,6,7.479,5.819,0.3637,28.624644,77.199904,Delhi,,,
2025-10-17 17:34:18,78,Innova,49.26,1874.0,74.64,0.351,52.69,12.77,14.113,0.794,0,,0.096,3.535,0.158,Smooth,33.3,Clear,clear sky,5.6,53.2,1011.0,15,1.29,31.3,Highway,81737.3,6,7.479,5.819,0.3637,28.625002,77.199813,Delhi,,,
2025-10-17 17:34:20,80,Innova,49.98,1974.5,75.69,0.351,54.1,12.99,14.112,0.794,0,,0.101,3.421,0.15,Aggressive,31.3,Clear,clear sky,5.6,53.2,1011.0,15,1.06,26.6,Highway,81737.4,6,7.479,5.819,0.3637,28.625357,77.199681,Delhi,,,
2025-10-17 17:34:22,82,Innova,50.1,2008.2,75.17,0.351,55.78,13.11,14.113,0.794,0,,0.101,3.238,0.142,Smooth,32.4,Clear,clear sky,5.6,53.2,1011.0,15,1.53,30.8,Highway,81737.4,6,7.479,5.819,0.3637,28.625721,77.199586,Delhi,,,
2025-10-17 17:34:24,84,Innova,50.51,2041.3,75.66,0.351,56.74,13.75,14.121,0.794,0,,0.098,3.075,0.135,Stop-and-Go,33.2,Clear,clear sky,5.6,53.2,1011.0,15,1.32,25.1,Highway,81737.4,6,7.479,5.819,0.3637,28.626077,77.199536,Delhi,,,
2025-10-17 17:34:26,86,Innova,50.96,2055.3,74.95,0.35,58.04,14.41,14.124,0.794,0,,0.096,2.899,0.129,Smooth,32.6,Clear,clear sky,5.6,53.2,1011.0,15,1.28,29.6,Highway,81737.4,6,7.479,5.819,0.3637,28.626449,77.199426,Delhi,,,
2025-10-17 17:34:28,88,Innova,51.23,2140.8,75.97,0.35,59.48,14.58,14.132,0.794,0,,0.098,2.887,0.122,Aggressive,32.8,Clear,clear sky,5.6,53.2,1011.0,15,1.24,29.1,Highway,81737.5,6,7.479,5.819,0.3637,28.62684,77.19942,Delhi,,,
2025-10-17 17:34:30,90,Innova,51.59,2243.8,76.05,0.35,60.57,15.02,14.131,0.794,0,,0.105,2.779,0.116,Aggressive,32.4,Clear,clear sky,5.6,53.2,1011.0,15,1.0,32.6,Highway,81737.5,6,7.479,5.819,0.3637,28.627227,77.199347,Delhi,,,
2025-10-17 17:34:32,92,Innova,52.19,2284.1,76.42,0.35,61.42,15.01,14.134,0.794,0,,0.106,2.744,0.11,Aggressive,33.1,Clear,clear sky,5.6,53.2,1011.0,15,1.23,33.9,Highway,81737.5,6,7.479,5.819,0.3637,28.627574,77.199262,Delhi,,,
2025-10-17 17:34:34,94,Innova,52.48,2266.9,74.94,0.35,62.39,15.4,14.133,0.794,0,,0.103,2.802,0.105,Stop-and-Go,31.1,Clear,clear sky,5.6,53.2,1011.0,15,1.46,29.9,Highway,81737.6,6,7.479,5.819,0.3637,28.62794,77.199171,Delhi,,,
2025-10-17 17:34:36,96,Innova,52.71,2322.7,75.81,0.35,63.16,15.77,14.14,0.794,0,,0.104,2.799,0.099,Aggressive,32.2,Clear,clear sky,5.6,53.2,1011.0,15,1.39,28.9,Highway,81737.6,6,7.479,5.819,0.3637,28.628304,77.199042,Delhi,,,
2025-10-17 17:34:38,98,Innova,52.92,2312.7,74.28,0.35,64.26,16.2,14.144,0.794,0,,0.103,2.829,0.094,Smooth,32.2,Clear,clear sky,5.6,53.2,1011.0,15,1.23,28.3,Highway,81737.6,6,7.479,5.819,0.3637,28.628637,77.198871,Delhi,,,
2025-10-17 17:34:40,100,Innova,53.26,2306.9,74.44,0.35,63.89,16.78,14.146,0.794,0,,0.099,2.593,0.09,Smooth,33.0,Clear,clear sky,5.6,53.2,1011.0,15,1.18,25.9,Highway,81737.7,6,7.479,5.819,0.3637,28.628978,77.198695,Delhi,,,
2025-10-17 17:34:42,102,Innova,53.57,2383.1,73.57,0.35,65.05,16.9,14.152,0.794,0,,0.104,2.532,0.085,Aggressive,33.2,Clear,clear sky,5.6,53.2,1011.0,15,1.27,35.6,Highway,81737.7,6,7.479,5.819,0.3637,28.629298,77.198509,Delhi,,,
2025-10-17 17:34:44,104,Innova,53.9,2356.1,73.27,0.35,65.18,16.92,14.143,0.794,0,,0.102,2.406,0.081,Smooth,31.8,Clear,clear sky,5.6,53.2,1011.0,15,1.6,38.5,Highway,81737.7,6,7.479,5.819,0.3637,28.629627,77.198324,Delhi,,,
2025-10-17 17:34:46,106,Innova,54.11,2336.0,73.92,0.35,65.75,17.12,14.146,0.794,0,,0.102,2.267,0.077,Smooth,32.0,Clear,clear sky,5.6,53.2,1011.0,15,1.25,26.3,Highway,81737.7,6,7.479,5.819,0.3637,28.62996,77.198143,Delhi,,,
2025-10-17 17:34:48,108,Innova,54.52,2330.5,73.64,0.349,65.79,17.13,14.143,0.794,0,,0.1,2.223,0.073,Smooth,33.7,Clear,clear sky,5.6,53.2,1011.0,15,1.36,40.0,Highway,81737.8,6,7.479,5.819,0.3637,28.630284,77.197928,Delhi,,,
2025-10-17 17:34:50,110,Innova,54.83,2388.0,73.68,0.349,66.71,17.38,14.148,0.794,0,,0.101,2.143,0.069,Aggressive,33.1,Clear,clear sky,5.6,53.2,1011.0,15,1.47,29.5,Highway,81737.8,6,7.479,5.819,0.3637,28.630613,77.197718,Delhi,,,
2025-10-17 17:34:52,112,Innova,55.38,2414.9,74.69,0.349,67.5,17.6,14.137,0.794,0,,0.103,2.241,0.066,Aggressive,35.1,Clear,clear sky,5.6,53.2,1011.0,15,1.31,30.7,Highway,81737.8,6,7.479,5.819,0.3637,28.630934,77.197499,Delhi,,,
2025-10-17 17:34:54,114,Innova,55.57,2453.2,76.41,0.349,67.61,17.76,14.132,0.794,0,,0.108,2.404,0.063,Aggressive,32.4,Clear,clear sky,5.6,53.2,1011.0,15,1.27,25.1,Highway,81737.9,6,7.479,5.819,0.3637,28.631269,77.197318,Delhi,,,
2025-10-17 17:34:56,116,Innova,55.93,2478.1,75.57,0.349,68.08,18.2,14.135,0.794,0,,0.111,2.436,0.06,Aggressive,32.2,Clear,clear sky,5.6,53.2,1011.0,15,1.66,36.0,Highway,81737.9,6,7.479,5.819,0.3637,28.631598,77.197103,Delhi,,,
2025-10-17 17:34:58,118,Innova,56.56,2446.9,75.28,0.349,68.94,18.02,14.127,0.794,0,,0.112,2.274,0.057,Smooth,33.4,Clear,clear sky,5.6,53.2,1011.0,15,1.32,26.4,Highway,81737.9,6,7.479,5.819,0.3637,28.631924,77.196906,Delhi,,,
