timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-03-22 10:30:00,0,Creta,45.95,736.1,0.0,0.713,7.41,7.3,12.778,0.857,0,,0.4,0.1,1.0,Stop-and-Go,34.1,Clear,clear sky,4.7,21.5,1006.2,8,1.84,30.3,Highway,33111.57,3,8.7,6.151,0.2918,18.5204,73.8567,Pune,,,
2026-03-22 10:30:02,2,Creta,46.75,650.0,7.17,0.708,13.64,14.88,12.772,0.868,0,,0.03,3.641,0.5,Aggressive,34.8,Clear,clear sky,5.1,21.6,1006.0,8,1.26,22.8,Highway,33111.57,3,8.709,6.149,0.2893,18.520395,73.856708,Pune,,,
2026-03-22 10:30:04,4,Creta,47.19,650.0,6.07,0.709,14.65,14.03,12.823,0.874,0,,0.07,0.614,0.333,Smooth,34.0,Clear,clear sky,4.6,19.9,1005.3,8,1.42,26.1,Highway,33111.57,3,8.694,6.148,0.2912,18.520401,73.856698,Pune,,,
2026-03-22 10:30:06,6,Creta,48.09,650.0,11.38,0.707,18.4,9.2,12.746,0.866,0,,0.09,2.66,0.25,Stop-and-Go,34.8,Clear,clear sky,5.4,22.4,1005.3,8,1.4,24.5,Highway,33111.58,3,8.696,6.137,0.2902,18.520386,73.85668,Pune,,,
2026-03-22 10:30:08,8,Creta,46.68,794.3,21.29,0.711,20.71,18.13,12.775,0.867,0,,1.24,5.137,0.2,Smooth,35.0,Clear,clear sky,3.8,24.5,1006.3,8,1.22,28.6,Highway,33111.59,3,8.708,6.157,0.2931,18.520406,73.856716,Pune,,,
2026-03-22 10:30:10,10,Creta,48.7,912.7,28.43,0.709,20.77,21.98,12.666,0.881,0,,0.11,3.586,0.167,Aggressive,34.9,Clear,clear sky,4.4,23.1,1006.3,8,1.81,29.2,Highway,33111.61,3,8.711,6.157,0.2871,18.520357,73.856755,Pune,,,
2026-03-22 10:30:12,12,Creta,48.58,935.8,28.56,0.709,26.19,21.38,12.811,0.829,0,,0.03,0.459,0.143,Smooth,34.4,Clear,clear sky,5.8,24.1,1005.9,8,1.35,21.5,Highway,33111.62,3,8.711,6.143,0.2926,18.520333,73.856791,Pune,,,
2026-03-22 10:30:14,14,Creta,48.92,1417.5,37.42,0.712,28.51,25.18,12.811,0.884,0,,0.62,4.724,0.125,Aggressive,34.8,Clear,clear sky,4.8,22.1,1005.8,8,1.47,32.1,Highway,33111.64,3,8.705,6.147,0.2904,18.520378,73.85683,Pune,,,
2026-03-22 10:30:16,16,Creta,49.36,1462.3,41.36,0.711,35.65,25.33,12.725,0.843,0,,0.0,2.066,0.111,Aggressive,34.3,Clear,clear sky,5.0,23.3,1005.5,8,2.19,28.2,Highway,33111.67,3,8.71,6.163,0.2896,18.520402,73.856785,Pune,,,
2026-03-22 10:30:18,18,Creta,49.89,1718.2,43.54,0.711,28.41,34.82,12.73,0.863,0,,0.03,1.176,0.1,Smooth,33.4,Clear,clear sky,5.2,21.0,1006.5,8,1.54,27.1,Highway,33111.69,3,8.713,6.161,0.2924,18.520449,73.856709,Pune,,,
