timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,sensor_fault,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,monthly_precipitation,wind_speed,humidity,pressure_hpa,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,calc_fuel_rate_lph,calc_fuel_l100km,calc_co2_g_per_km,maintenance_probability,severity,needs_maintenance
2026-04-25 17:42:24,0.0,Safari Storme EX,28.6,894.73,3.6,,16.916,0.0,14.022,,0,0,0.0,0.0,0.0,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.572,15.88,1500.0,,,
2026-04-25 17:42:26,2.0,Safari Storme EX,28.6,976.64,0.0,,15.736,1.1493,13.9,,0,0,0.0,2.546,0.5,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.742,,,,,
2026-04-25 17:42:28,4.0,Safari Storme EX,30.3,895.6,0.0,,19.179,3.0589,13.959,,0,0,0.0,2.078,0.667,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.706,,,,,
2026-04-25 17:42:30,6.0,Safari Storme EX,29.6,890.46,0.0,,18.716,0.0142,13.901,,0,0,0.0,1.8,0.75,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.607,,,,,
2026-04-25 17:42:32,8.0,Safari Storme EX,29.8,932.8,0.0,,14.21,2.0857,14.079,,0,0,0.0,1.61,0.8,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.2,,,,,
2026-04-25 17:42:34,10.0,Safari Storme EX,29.9,976.78,0.0,,12.867,2.3531,13.946,,0,0,0.0,0.0,0.833,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.2,,,,,
2026-04-25 17:42:36,12.0,Safari Storme EX,30.4,889.28,0.0,,14.537,2.845,13.963,,0,0,0.0,0.0,0.857,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.627,,,,,
2026-04-25 17:42:38,14.0,Safari Storme EX,30.5,955.22,0.0,,16.406,0.0,13.995,,0,0,0.0,0.0,0.875,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.675,,,,,
2026-04-25 17:42:40,16.0,Safari Storme EX,30.7,828.7,0.0,,17.17,0.7073,13.927,,0,0,0.0,0.0,0.889,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.352,,,,,
2026-04-25 17:42:42,18.0,Safari Storme EX,31.3,932.57,0.0,,14.572,1.8131,13.931,,0,0,0.0,0.0,0.9,Stop-and-Go,28.6,Haze,haze,0.0,9.7,51.4,1008.4,3.0,50.0,Urban,69716.0,12,5.5,4.0,0.2,19.0748,72.8856,Mumbai,0.323,,,,,
