timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-12-02 20:47:08,0.0,Opel Corsa,85.0,1033.5,0.0,0.5,11.37,24.31,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.6,Clouds,broken clouds,6.2,58.1,1019.7,65,2.18,41.4,Urban,92808.0,13,0.107,0.106,1.0,0.0,0.0,Europe,,,,3.01,16.5,1.0
2025-12-02 20:47:09,1.2,Opel Corsa,85.0,1025.2,0.0,0.5,10.98,24.31,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,4.6,Clouds,broken clouds,5.8,76.2,1015.8,65,1.83,40.4,Urban,92808.0,13,0.105,0.105,1.0,0.0,0.0,Europe,,,,2.94,16.1,1.0
2025-12-02 20:47:11,2.4,Opel Corsa,85.0,986.0,0.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.8,Clouds,broken clouds,6.2,73.7,1012.4,65,2.07,40.2,Urban,92808.0,13,0.1,0.1,1.0,0.0,0.0,Europe,,,,2.78,15.2,1.0
2025-12-02 20:47:12,3.7,Opel Corsa,85.0,998.2,0.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.1,Clouds,broken clouds,4.1,60.0,1020.5,65,2.03,37.6,Urban,92808.0,13,0.1,0.1,0.9973,0.0,0.0,Europe,,,,2.85,15.6,1.0
2025-12-02 20:47:13,4.9,Opel Corsa,85.0,980.2,0.0,0.5,10.59,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,4.0,Clouds,broken clouds,3.2,59.1,1012.4,65,1.85,40.1,Urban,92808.0,13,0.105,0.1,0.999,0.0,0.0,Europe,,,,2.72,14.9,1.0
2025-12-02 20:47:14,6.1,Opel Corsa,85.0,974.5,0.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.2,Clouds,broken clouds,7.0,58.9,1018.7,65,1.69,39.0,Urban,92808.0,13,0.102,0.104,0.9956,0.0,0.0,Europe,,,,2.66,14.6,1.0
2025-12-02 20:47:16,7.4,Opel Corsa,85.0,967.5,0.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,9.6,Clouds,broken clouds,3.4,82.8,1011.6,65,1.41,45.9,Urban,92808.0,13,0.101,0.1,1.0,0.0,0.0,Europe,,,,2.57,14.1,1.0
2025-12-02 20:47:17,8.6,Opel Corsa,85.0,958.2,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.3,Clouds,broken clouds,3.9,69.4,1010.8,65,1.91,38.0,Urban,92808.0,13,0.103,0.102,1.0,0.0,0.0,Europe,,,,2.51,13.8,1.0
2025-12-02 20:47:18,9.8,Opel Corsa,85.0,950.2,0.0,0.5,9.8,22.75,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.0,Clouds,broken clouds,5.3,65.7,1012.2,65,1.24,39.7,Urban,92808.0,13,0.103,0.106,1.0,0.0,0.0,Europe,,,,2.4,13.1,1.0
2025-12-02 20:47:19,11.1,Opel Corsa,85.0,938.8,0.0,0.5,9.02,22.35,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,8.6,Clouds,broken clouds,5.0,59.6,1008.5,65,1.58,40.2,Urban,92808.0,13,0.103,0.102,1.0,0.0,0.0,Europe,,,,2.3,12.6,1.0
