timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-01-26 09:15:00,0,Innova,19.64,891.4,0.0,0.531,6.8,6.21,14.016,0.757,0,,0.122,2.326,1.0,Aggressive,16.9,Clear,clear sky,2.9,71.7,1014.1,20,2.32,55.8,Urban,86627.79,6,6.285,4.685,0.0948,28.631349,77.220394,Delhi,,,
2026-01-26 09:15:02,2,Innova,19.84,877.4,0.07,0.531,6.64,5.82,14.021,0.757,0,,0.12,2.167,1.0,Stop-and-Go,16.5,Clear,clear sky,2.9,71.7,1014.1,20,2.54,59.5,Urban,86627.79,6,6.285,4.685,0.0948,28.631356,77.220397,Delhi,,,
2026-01-26 09:15:04,4,Innova,20.58,874.9,0.09,0.53,7.18,5.44,14.027,0.757,0,,0.12,2.106,1.0,Aggressive,16.8,Clear,clear sky,2.9,71.7,1014.1,20,1.79,56.7,Urban,86627.79,6,6.285,4.685,0.0948,28.631355,77.2204,Delhi,,,
2026-01-26 09:15:06,6,Innova,21.18,863.4,0.29,0.53,7.27,5.4,14.039,0.757,0,,0.119,2.047,1.0,Stop-and-Go,15.7,Clear,clear sky,2.9,71.7,1014.1,20,2.8,55.6,Urban,86627.79,6,6.285,4.685,0.0948,28.631356,77.220413,Delhi,,,
2026-01-26 09:15:08,8,Innova,21.85,842.1,0.69,0.53,7.7,5.61,14.045,0.757,0,,0.118,1.934,1.0,Smooth,16.2,Clear,clear sky,2.9,71.7,1014.1,20,2.16,58.9,Urban,86627.79,6,6.285,4.685,0.0948,28.631364,77.220412,Delhi,,,
2026-01-26 09:15:10,10,Innova,22.44,831.9,0.85,0.53,8.1,5.18,14.061,0.757,0,,0.117,1.818,1.0,Smooth,16.6,Clear,clear sky,2.9,71.7,1014.1,20,2.09,51.2,Urban,86627.79,6,6.285,4.685,0.0948,28.631358,77.220407,Delhi,,,
2026-01-26 09:15:12,12,Innova,22.86,822.5,1.35,0.53,7.61,4.84,14.063,0.757,0,,0.117,1.849,1.0,Stop-and-Go,15.8,Clear,clear sky,2.9,71.7,1014.1,20,2.14,51.4,Urban,86627.79,6,6.285,4.685,0.0948,28.631362,77.220384,Delhi,,,
2026-01-26 09:15:14,14,Innova,23.55,817.3,1.57,0.53,7.11,4.68,14.055,0.757,0,,0.113,1.796,1.0,Smooth,16.1,Clear,clear sky,2.9,71.7,1014.1,20,2.28,57.6,Urban,86627.79,6,6.285,4.685,0.0948,28.631369,77.220395,Delhi,,,
2026-01-26 09:15:16,16,Innova,24.18,828.2,1.62,0.53,7.63,4.48,14.063,0.757,0,,0.115,1.758,1.0,Aggressive,15.8,Clear,clear sky,2.9,71.7,1014.1,20,2.22,49.4,Urban,86627.79,6,6.285,4.685,0.0948,28.631378,77.220401,Delhi,,,
2026-01-26 09:15:18,18,Innova,24.84,814.0,1.77,0.53,7.23,4.28,14.058,0.757,0,,0.112,1.665,1.0,Smooth,16.0,Clear,clear sky,2.9,71.7,1014.1,20,2.01,59.8,Urban,86627.79,6,6.285,4.685,0.0948,28.631377,77.220401,Delhi,,,
