timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-03-24 18:30:00,0,Creta,45.14,768.1,1.4,0.657,5.0,5.19,12.792,0.841,0,,0.02,0.045,1.0,Stop-and-Go,35.1,Clear,clear sky,4.8,21.5,1006.3,8,5.18,66.1,Urban,33174.89,3,8.667,6.148,0.2893,18.520399,73.856702,Pune,,,
2026-03-24 18:30:02,2,Creta,45.36,936.4,0.85,0.662,9.14,6.32,12.725,0.858,0,,0.02,0.275,1.0,Stop-and-Go,33.7,Clear,clear sky,3.2,19.0,1006.0,8,4.8,58.2,Urban,33174.89,3,8.692,6.145,0.2918,18.520399,73.856703,Pune,,,
2026-03-24 18:30:04,4,Creta,45.48,724.5,0.71,0.66,10.13,7.2,12.697,0.858,0,,0.16,0.36,1.0,Stop-and-Go,34.2,Clear,clear sky,5.0,20.7,1005.3,8,5.51,64.0,Urban,33174.9,3,8.687,6.145,0.2949,18.520399,73.856704,Pune,,,
2026-03-24 18:30:06,6,Creta,46.94,942.4,0.74,0.664,11.48,4.99,12.836,0.848,0,,0.02,0.021,1.0,Stop-and-Go,34.5,Clear,clear sky,5.2,25.3,1006.0,8,5.73,62.4,Urban,33174.9,3,8.681,6.141,0.2908,18.520398,73.856703,Pune,,,
2026-03-24 18:30:08,8,Creta,46.3,842.1,1.5,0.659,14.52,11.8,12.777,0.85,0,,0.05,0.559,1.0,Stop-and-Go,34.8,Clear,clear sky,5.6,23.7,1005.3,8,4.76,62.3,Urban,33174.9,3,8.684,6.152,0.2974,18.520395,73.856701,Pune,,,
2026-03-24 18:30:10,10,Creta,45.62,889.1,0.59,0.662,5.02,6.95,12.805,0.865,0,,0.12,0.907,1.0,Stop-and-Go,34.0,Clear,clear sky,4.6,24.7,1005.8,8,5.55,54.6,Urban,33174.9,3,8.707,6.147,0.2925,18.520395,73.8567,Pune,,,
2026-03-24 18:30:12,12,Creta,46.38,786.3,0.84,0.659,5.63,2.0,12.719,0.856,0,,0.06,0.568,1.0,Stop-and-Go,33.9,Clear,clear sky,5.0,25.9,1005.9,8,5.66,66.6,Urban,33174.9,3,8.708,6.148,0.2939,18.520395,73.856702,Pune,,,
2026-03-24 18:30:14,14,Creta,47.4,938.9,0.79,0.656,15.01,11.42,12.737,0.844,0,,0.16,0.225,1.0,Stop-and-Go,34.9,Clear,clear sky,5.5,25.0,1006.0,8,5.65,67.4,Urban,33174.9,3,8.686,6.151,0.2941,18.520396,73.856703,Pune,,,
2026-03-24 18:30:16,16,Creta,47.55,726.9,1.29,0.659,7.8,5.65,12.797,0.831,0,,0.12,0.263,1.0,Stop-and-Go,34.4,Clear,clear sky,5.0,20.8,1006.7,8,5.83,61.6,Urban,33174.9,3,8.681,6.138,0.2937,18.520399,73.856704,Pune,,,
2026-03-24 18:30:18,18,Creta,46.79,896.0,0.04,0.661,11.7,7.71,12.742,0.838,0,,0.05,0.8,1.0,Stop-and-Go,34.6,Clear,clear sky,4.7,20.6,1006.2,8,6.3,63.4,Urban,33174.9,3,8.694,6.136,0.2948,18.520398,73.856704,Pune,,,
2026-03-24 18:30:20,20,Creta,47.8,854.6,0.85,0.661,5.0,8.07,12.794,0.875,0,,0.01,0.85,1.0,Stop-and-Go,34.5,Clear,clear sky,5.0,19.1,1006.2,8,5.66,64.2,Urban,33174.9,3,8.687,6.136,0.2936,18.520398,73.856705,Pune,,,
2026-03-24 18:30:22,22,Creta,47.89,930.5,1.49,0.656,16.13,7.15,12.775,0.861,0,,0.19,0.575,1.0,Stop-and-Go,33.7,Clear,clear sky,4.3,21.0,1006.3,8,5.52,68.0,Urban,33174.9,3,8.691,6.142,0.294,18.520399,73.856706,Pune,,,
2026-03-24 18:30:24,24,Creta,48.55,793.4,0.9,0.66,6.49,7.38,12.828,0.892,0,,0.03,0.354,1.0,Stop-and-Go,35.0,Clear,clear sky,5.2,22.6,1006.0,8,4.84,67.4,Urban,33174.9,3,8.69,6.147,0.2936,18.520398,73.856705,Pune,,,
2026-03-24 18:30:26,26,Creta,48.58,794.2,0.71,0.661,7.04,8.91,12.692,0.866,0,,0.31,0.138,1.0,Stop-and-Go,35.4,Clear,clear sky,5.0,19.9,1006.0,8,5.49,57.5,Urban,33174.9,3,8.699,6.15,0.2936,18.520397,73.856706,Pune,,,
2026-03-24 18:30:28,28,Creta,49.38,707.4,0.46,0.656,13.78,8.45,12.796,0.859,0,,0.02,0.128,1.0,Stop-and-Go,34.0,Clear,clear sky,5.2,22.7,1005.9,8,5.72,66.1,Urban,33174.9,3,8.696,6.14,0.2917,18.520398,73.856706,Pune,,,
2026-03-24 18:30:30,30,Creta,49.54,784.4,0.64,0.658,5.0,9.27,12.718,0.855,0,,0.06,0.142,1.0,Stop-and-Go,34.4,Clear,clear sky,4.9,22.7,1005.9,8,5.66,62.5,Urban,33174.9,3,8.681,6.15,0.2923,18.520397,73.856706,Pune,,,
2026-03-24 18:30:32,32,Creta,49.64,727.3,1.4,0.659,15.58,8.68,12.777,0.864,0,,0.09,0.543,1.0,Stop-and-Go,34.6,Clear,clear sky,5.2,19.3,1006.4,8,5.72,64.9,Urban,33174.9,3,8.704,6.148,0.2934,18.520399,73.856703,Pune,,,
2026-03-24 18:30:34,34,Creta,50.55,942.1,0.44,0.663,9.72,5.97,12.815,0.84,0,,0.03,0.52,1.0,Stop-and-Go,34.8,Clear,clear sky,5.2,25.7,1005.8,8,5.97,65.6,Urban,33174.9,3,8.684,6.156,0.2916,18.520399,73.856704,Pune,,,
2026-03-24 18:30:36,36,Creta,51.13,757.4,0.55,0.66,8.02,10.75,12.735,0.835,0,,0.02,0.079,1.0,Stop-and-Go,34.9,Clear,clear sky,4.7,20.5,1006.4,8,5.89,71.1,Urban,33174.9,3,8.705,6.15,0.2918,18.520398,73.856704,Pune,,,
2026-03-24 18:30:38,38,Creta,50.53,819.0,0.83,0.659,9.72,7.89,12.797,0.86,0,,0.01,0.668,1.0,Stop-and-Go,34.1,Clear,clear sky,4.9,23.5,1006.6,8,5.51,66.9,Urban,33174.9,3,8.687,6.144,0.2936,18.520398,73.856705,Pune,,,
2026-03-24 18:30:40,40,Creta,51.01,746.6,1.17,0.659,12.0,9.75,12.794,0.823,0,,0.04,0.987,1.0,Stop-and-Go,33.9,Clear,clear sky,5.0,20.2,1005.7,8,5.77,61.5,Urban,33174.9,3,8.686,6.14,0.2937,18.520396,73.856703,Pune,,,
2026-03-24 18:30:42,42,Creta,51.46,775.5,0.32,0.661,12.76,7.88,12.748,0.844,0,,0.03,0.687,1.0,Stop-and-Go,34.8,Clear,clear sky,4.5,21.1,1006.3,8,5.48,66.5,Urban,33174.9,3,8.694,6.135,0.2944,18.520396,73.856703,Pune,,,
2026-03-24 18:30:44,44,Creta,51.66,721.6,1.39,0.662,10.53,6.46,12.758,0.842,0,,0.01,0.77,1.0,Stop-and-Go,34.5,Clear,clear sky,4.3,24.0,1005.8,8,5.78,61.5,Urban,33174.9,3,8.695,6.142,0.294,18.520397,73.856701,Pune,,,
2026-03-24 18:30:46,46,Creta,51.78,888.1,0.43,0.659,11.72,9.71,12.645,0.826,0,,0.22,0.522,1.0,Stop-and-Go,34.6,Clear,clear sky,5.1,20.5,1006.3,8,4.96,72.4,Urban,33174.9,3,8.689,6.151,0.2938,18.520398,73.856701,Pune,,,
2026-03-24 18:30:48,48,Creta,52.49,701.9,0.26,0.658,10.04,10.63,12.728,0.855,0,,0.08,0.088,1.0,Stop-and-Go,34.6,Clear,clear sky,4.8,20.9,1006.5,8,5.1,63.1,Urban,33174.9,3,8.7,6.145,0.2918,18.520398,73.856701,Pune,,,
2026-03-24 18:30:50,50,Creta,52.8,914.5,0.46,0.657,6.35,11.09,12.684,0.825,0,,0.02,0.379,1.0,Stop-and-Go,34.7,Clear,clear sky,4.4,19.9,1006.2,8,5.18,64.4,Urban,33174.91,3,8.681,6.139,0.289,18.520399,73.856702,Pune,,,
2026-03-24 18:30:52,52,Creta,53.31,882.0,0.39,0.662,14.22,8.28,12.794,0.853,0,,0.08,0.641,1.0,Stop-and-Go,33.8,Clear,clear sky,5.4,24.0,1006.6,8,5.21,62.1,Urban,33174.91,3,8.69,6.149,0.2924,18.520398,73.856702,Pune,,,
2026-03-24 18:30:54,54,Creta,52.71,795.8,0.33,0.657,7.18,7.74,12.786,0.87,0,,0.14,0.06,1.0,Stop-and-Go,34.5,Clear,clear sky,4.9,25.5,1005.8,8,5.18,63.4,Urban,33174.91,3,8.683,6.14,0.291,18.520398,73.856702,Pune,,,
2026-03-24 18:30:56,56,Creta,53.65,910.4,1.4,0.659,11.59,2.32,12.621,0.82,0,,0.03,0.606,1.0,Stop-and-Go,33.8,Clear,clear sky,4.3,20.7,1006.2,8,5.64,58.0,Urban,33174.91,3,8.683,6.148,0.2942,18.520397,73.856703,Pune,,,
2026-03-24 18:30:58,58,Creta,53.3,939.9,0.75,0.659,9.36,9.02,12.631,0.829,0,,0.0,0.511,1.0,Stop-and-Go,34.8,Clear,clear sky,5.4,24.1,1005.8,8,4.83,68.4,Urban,33174.91,3,8.689,6.149,0.291,18.520396,73.856704,Pune,,,
2026-03-24 18:31:00,60,Creta,54.43,847.8,0.26,0.659,16.79,9.75,12.693,0.857,0,,0.02,0.292,1.0,Stop-and-Go,34.6,Clear,clear sky,4.2,21.7,1006.5,8,5.04,63.3,Urban,33174.91,3,8.707,6.15,0.2941,18.520396,73.856704,Pune,,,
2026-03-24 18:31:02,62,Creta,54.87,851.2,0.69,0.665,9.08,6.77,12.775,0.877,0,,0.18,0.631,1.0,Stop-and-Go,33.9,Clear,clear sky,5.4,21.7,1006.1,8,5.29,62.6,Urban,33174.91,3,8.704,6.149,0.2947,18.520395,73.856705,Pune,,,
2026-03-24 18:31:04,64,Creta,55.43,832.3,1.36,0.658,5.0,18.47,12.695,0.819,0,,0.05,0.453,1.0,Stop-and-Go,34.0,Clear,clear sky,4.5,21.8,1005.8,8,5.37,58.1,Urban,33174.91,3,8.704,6.145,0.2919,18.520397,73.856706,Pune,,,
2026-03-24 18:31:06,66,Creta,54.89,799.3,1.24,0.659,15.55,10.58,12.781,0.838,0,,0.01,0.283,1.0,Stop-and-Go,34.0,Clear,clear sky,5.7,24.1,1006.0,8,5.29,64.0,Urban,33174.91,3,8.699,6.146,0.2892,18.520396,73.856704,Pune,,,
2026-03-24 18:31:08,68,Creta,54.89,741.3,0.51,0.659,7.6,9.04,12.714,0.865,0,,0.05,0.608,1.0,Stop-and-Go,35.0,Clear,clear sky,4.4,22.8,1006.4,8,5.48,63.6,Urban,33174.91,3,8.679,6.136,0.2933,18.520396,73.856704,Pune,,,
2026-03-24 18:31:10,70,Creta,55.55,874.0,1.23,0.66,7.25,2.0,12.675,0.82,0,,0.07,1.661,1.0,Stop-and-Go,34.2,Clear,clear sky,4.3,21.2,1005.9,8,5.39,63.4,Urban,33174.91,3,8.688,6.141,0.2885,18.520397,73.856703,Pune,,,
2026-03-24 18:31:12,72,Creta,56.24,785.1,0.0,0.655,9.42,12.85,12.731,0.855,0,,0.01,0.893,1.0,Stop-and-Go,35.6,Clear,clear sky,4.3,21.8,1006.1,8,6.05,64.1,Urban,33174.91,3,8.699,6.145,0.292,18.520397,73.856703,Pune,,,
2026-03-24 18:31:14,74,Creta,56.27,703.0,1.16,0.662,5.29,12.1,12.752,0.847,0,,0.11,0.683,1.0,Stop-and-Go,33.9,Clear,clear sky,5.1,21.9,1005.6,8,6.26,68.3,Urban,33174.91,3,8.687,6.145,0.292,18.520398,73.856705,Pune,,,
2026-03-24 18:31:16,76,Creta,56.23,650.0,3.61,0.663,13.06,6.15,12.777,0.848,0,,0.17,1.536,0.95,Stop-and-Go,34.8,Clear,clear sky,3.9,24.9,1006.1,8,5.33,62.4,Urban,33174.91,3,8.689,6.128,0.2923,18.520396,73.85671,Pune,,,
2026-03-24 18:31:18,78,Creta,56.53,933.2,1.07,0.659,8.11,11.89,12.717,0.841,0,,0.25,1.594,0.95,Stop-and-Go,34.8,Clear,clear sky,4.8,23.0,1005.7,8,5.66,61.2,Urban,33174.91,3,8.698,6.136,0.2934,18.520397,73.85671,Pune,,,
2026-03-24 18:31:20,80,Creta,56.83,650.0,2.65,0.659,7.17,5.76,12.74,0.87,0,,0.07,0.85,0.9,Stop-and-Go,34.6,Clear,clear sky,5.1,22.9,1005.8,8,5.23,56.5,Urban,33174.91,3,8.694,6.149,0.2934,18.520394,73.856706,Pune,,,
2026-03-24 18:31:22,82,Creta,57.78,650.0,3.12,0.661,8.81,6.0,12.712,0.856,0,,0.08,0.758,0.85,Stop-and-Go,33.4,Clear,clear sky,4.3,19.2,1006.7,8,5.27,56.4,Urban,33174.92,3,8.699,6.146,0.2951,18.520389,73.856704,Pune,,,
2026-03-24 18:31:24,84,Creta,57.44,822.6,0.13,0.663,8.64,12.81,12.788,0.845,0,,0.04,2.499,0.85,Stop-and-Go,34.9,Clear,clear sky,5.2,24.1,1006.1,8,5.99,65.9,Urban,33174.92,3,8.701,6.144,0.2922,18.520389,73.856704,Pune,,,
2026-03-24 18:31:26,86,Creta,58.11,937.6,0.52,0.659,12.57,5.31,12.735,0.839,0,,0.02,0.421,0.85,Stop-and-Go,33.9,Clear,clear sky,5.2,19.7,1006.0,8,5.5,65.5,Urban,33174.92,3,8.689,6.146,0.2963,18.520388,73.856703,Pune,,,
2026-03-24 18:31:28,88,Creta,58.21,650.0,3.63,0.66,10.01,12.43,12.636,0.834,0,,0.35,1.676,0.8,Stop-and-Go,34.6,Clear,clear sky,5.0,21.7,1006.0,8,5.85,58.4,Urban,33174.92,3,8.705,6.149,0.2917,18.520391,73.856697,Pune,,,
2026-03-24 18:31:30,90,Creta,58.37,781.8,1.8,0.659,9.0,9.2,12.708,0.834,0,,0.36,1.399,0.8,Stop-and-Go,34.5,Clear,clear sky,5.7,22.6,1005.9,8,4.93,63.3,Urban,33174.92,3,8.682,6.145,0.2944,18.520393,73.856699,Pune,,,
2026-03-24 18:31:32,92,Creta,59.12,767.0,1.77,0.658,8.81,5.91,12.789,0.876,0,,0.38,0.476,0.8,Stop-and-Go,34.5,Clear,clear sky,5.1,21.0,1006.0,8,5.55,62.9,Urban,33174.92,3,8.682,6.133,0.2926,18.520394,73.856702,Pune,,,
