timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-09-05 06:10:32,0.0,Opel Corsa,85.0,1022.0,0.0,0.5,13.33,25.88,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,6.4,Clouds,broken clouds,2.8,59.6,1008.0,55,2.45,53.3,Urban,89800.0,13,0.1,0.343,0.9941,0.0,0.0,Europe,,,,3.54,19.4,?
2025-09-05 06:10:33,1.2,Opel Corsa,85.0,1043.0,0.0,0.5,12.16,25.49,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.0,Clouds,broken clouds,10.1,63.5,1021.5,55,2.32,55.1,Urban,89800.0,13,0.1,0.343,0.9996,0.0,0.0,Europe,,,,3.35,18.4,?
2025-09-05 06:10:34,2.4,Opel Corsa,85.0,1034.8,0.0,0.5,11.76,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,8.3,Clouds,broken clouds,6.3,84.3,1010.4,55,1.92,52.5,Urban,89800.0,13,0.102,0.348,0.9998,0.0,0.0,Europe,,,,3.21,17.6,?
2025-09-05 06:10:35,3.6,Opel Corsa,85.0,991.2,0.0,0.5,11.37,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,4.2,Clouds,broken clouds,2.0,73.4,1017.5,55,2.48,50.7,Urban,89800.0,13,0.101,0.341,1.0,0.0,0.0,Europe,,,,3.04,16.7,?
2025-09-05 06:10:36,4.8,Opel Corsa,85.0,994.5,0.0,0.5,11.76,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,4.3,Clouds,broken clouds,4.5,74.6,1015.7,55,2.07,56.4,Urban,89800.0,13,0.108,0.343,1.0,0.0,0.0,Europe,,,,3.09,16.9,?
2025-09-05 06:10:37,5.9,Opel Corsa,85.0,976.8,0.0,0.5,11.76,24.31,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,4.4,Clouds,broken clouds,6.8,72.8,1009.8,55,1.88,56.2,Urban,89800.0,13,0.105,0.343,0.9994,0.0,0.0,Europe,,,,3.01,16.5,?
2025-09-05 06:10:39,7.1,Opel Corsa,85.0,934.8,0.0,0.5,12.16,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,6.0,Clouds,broken clouds,7.0,53.1,1000.3,55,1.88,53.3,Urban,89800.0,13,0.106,0.352,0.9987,0.0,0.0,Europe,,,,3.19,17.5,?
2025-09-05 06:10:40,8.3,Opel Corsa,85.0,940.8,0.0,0.5,12.16,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,4.7,Clouds,broken clouds,4.9,68.6,1017.0,55,2.15,53.5,Urban,89800.0,13,0.1,0.349,0.9985,0.0,0.0,Europe,,,,3.15,17.3,?
2025-09-05 06:10:41,9.5,Opel Corsa,85.0,926.2,1.0,0.5,12.16,24.71,12.4,0.65,0,,0.0,0.278,1.0,Stop-and-Go,7.2,Clouds,broken clouds,5.3,52.3,1009.5,55,2.15,55.4,Urban,89800.0,13,0.1,0.348,1.0,0.0,0.0,Europe,,,,3.15,17.3,?
2025-09-05 06:10:42,10.7,Opel Corsa,85.0,954.8,2.0,0.5,10.98,23.92,12.4,0.65,0,,0.0,0.354,0.9,Stop-and-Go,5.1,Clouds,broken clouds,6.4,69.0,1010.5,55,1.9,53.4,Urban,89800.0,13,0.103,0.341,0.9995,0.0,0.0,Europe,,,,2.83,15.5,?
2025-09-05 06:10:43,11.9,Opel Corsa,85.0,942.8,3.0,0.5,10.59,23.53,12.4,0.65,0,,0.0,0.393,0.818,Stop-and-Go,2.9,Clouds,broken clouds,7.3,68.9,1005.0,55,1.91,56.4,Urban,89800.0,13,0.106,0.348,0.9991,0.0,0.0,Europe,,,,2.73,15.0,?
2025-09-05 06:10:45,13.1,Opel Corsa,85.0,933.2,3.0,0.5,10.2,23.53,12.4,0.65,0,,0.0,0.38,0.75,Stop-and-Go,6.9,Clouds,broken clouds,6.6,60.3,1013.7,55,2.18,48.9,Urban,89800.0,13,0.1,0.341,1.0,0.0,0.0,Europe,,,,2.59,14.2,?
2025-09-05 06:10:46,14.3,Opel Corsa,85.0,884.5,3.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.369,0.692,Stop-and-Go,6.6,Clouds,broken clouds,6.7,78.0,1012.7,55,2.4,54.4,Urban,89800.0,13,0.1,0.35,1.0,0.0,0.0,Europe,,,,2.53,13.9,?
2025-09-05 06:10:47,15.5,Opel Corsa,85.0,867.8,3.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.358,0.643,Stop-and-Go,7.4,Clouds,broken clouds,4.5,58.3,1010.1,55,2.03,53.0,Urban,89800.0,13,0.103,0.344,0.9992,0.0,0.0,Europe,,,,2.51,13.8,?
2025-09-05 06:10:48,16.8,Opel Corsa,85.0,886.5,4.0,0.5,9.8,22.75,12.4,0.65,0,,0.0,0.377,0.6,Stop-and-Go,4.6,Clouds,broken clouds,5.5,80.3,1011.3,55,2.36,55.1,Urban,89800.01,13,0.101,0.343,1.0,0.0,0.0,Europe,,,,2.44,13.4,?
2025-09-05 06:10:49,17.9,Opel Corsa,85.0,868.2,1.0,0.5,9.02,22.35,12.4,0.65,0,,0.0,0.684,0.625,Stop-and-Go,4.4,Clouds,broken clouds,5.2,76.3,1008.7,55,1.78,56.6,Urban,89800.01,13,0.1,0.352,0.9991,0.0,0.0,Europe,,,,2.22,12.2,?
2025-09-05 06:10:51,19.1,Opel Corsa,85.0,866.5,0.0,0.5,9.02,21.96,12.4,0.65,0,,0.0,0.672,0.647,Stop-and-Go,7.2,Clouds,broken clouds,7.1,60.2,1014.5,55,1.95,57.3,Urban,89800.01,13,0.1,0.341,1.0,0.0,0.0,Europe,,,,2.24,12.3,?
