timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-03-27 08:30:00,0,Creta,40.57,902.8,0.0,0.681,6.56,13.36,12.831,0.854,0,,0.01,0.204,1.0,Stop-and-Go,32.0,Haze,haze,2.8,30.1,1005.7,10,0.9,78.6,Urban,33207.17,3,8.629,6.109,0.2992,18.5204,73.8567,Pune,,,
2026-03-27 08:30:02,2,Creta,41.12,834.6,0.0,0.679,17.61,8.08,12.753,0.842,0,,0.02,0.399,1.0,Stop-and-Go,31.1,Haze,haze,2.7,34.7,1006.2,10,1.19,79.0,Urban,33207.17,3,8.643,6.105,0.2985,18.5204,73.8567,Pune,,,
2026-03-27 08:30:04,4,Creta,41.5,650.0,2.21,0.678,7.99,11.91,12.691,0.843,0,,0.27,1.724,0.667,Stop-and-Go,32.3,Haze,haze,3.1,30.0,1005.9,10,1.05,77.8,Urban,33207.17,3,8.648,6.12,0.2976,18.520398,73.856697,Pune,,,
2026-03-27 08:30:06,6,Creta,41.52,738.6,0.0,0.677,5.0,9.19,12.805,0.859,0,,0.19,1.877,0.75,Stop-and-Go,32.5,Haze,haze,2.7,29.4,1005.8,10,1.54,78.9,Urban,33207.17,3,8.642,6.124,0.305,18.520398,73.856697,Pune,,,
2026-03-27 08:30:08,8,Creta,42.57,748.0,0.0,0.68,11.73,10.96,12.713,0.857,0,,0.07,0.216,0.8,Stop-and-Go,30.5,Haze,haze,2.7,29.2,1005.9,10,1.63,75.2,Urban,33207.17,3,8.642,6.108,0.297,18.520398,73.856697,Pune,,,
2026-03-27 08:30:10,10,Creta,42.37,872.7,1.68,0.677,12.88,5.38,12.65,0.835,0,,0.12,1.14,0.833,Stop-and-Go,31.9,Haze,haze,4.0,27.1,1006.4,10,2.18,82.4,Urban,33207.18,3,8.633,6.125,0.3044,18.520395,73.856695,Pune,,,
2026-03-27 08:30:12,12,Creta,42.78,650.0,3.08,0.68,14.33,8.02,12.782,0.841,0,,0.03,1.003,0.714,Stop-and-Go,32.4,Haze,haze,3.6,29.6,1006.5,10,1.39,77.3,Urban,33207.18,3,8.641,6.128,0.2993,18.520392,73.856693,Pune,,,
2026-03-27 08:30:14,14,Creta,43.9,650.0,5.32,0.678,16.19,7.07,12.72,0.847,0,,0.01,1.819,0.625,Aggressive,32.4,Haze,haze,2.9,30.3,1005.7,10,1.28,77.8,Urban,33207.18,3,8.633,6.114,0.2984,18.520384,73.8567,Pune,,,
2026-03-27 08:30:16,16,Creta,43.59,912.9,1.06,0.68,15.77,11.18,12.757,0.886,0,,0.27,2.178,0.667,Stop-and-Go,31.5,Haze,haze,3.8,28.8,1005.7,10,1.28,82.3,Urban,33207.18,3,8.619,6.123,0.3001,18.520383,73.856699,Pune,,,
2026-03-27 08:30:18,18,Creta,44.33,854.5,0.12,0.678,5.26,8.51,12.747,0.834,0,,0.02,0.484,0.7,Stop-and-Go,32.0,Haze,haze,3.6,29.3,1006.7,10,1.51,79.1,Urban,33207.18,3,8.628,6.114,0.3026,18.520383,73.856699,Pune,,,
