timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance
2026-01-02 07:05:00,0,Innova,21.89,925.2,0.0,0.543,10.82,2.0,13.955,0.759,0,,0.151,1.629,1.0,Aggressive,15.7,Fog,dense fog,3.5,72.7,1024.0,20,1.21,32.0,Highway,85706.8,6,6.522,4.979,0.2889,28.607353,77.249887,Delhi,,,
2026-01-02 07:05:02,2,Innova,22.63,897.5,0.27,0.543,9.89,2.1,13.969,0.759,0,,0.146,1.575,1.0,Smooth,14.1,Fog,dense fog,3.5,72.7,1024.0,20,1.25,32.2,Highway,85706.8,6,6.522,4.979,0.2889,28.60737,77.249885,Delhi,,,
2026-01-02 07:05:04,4,Innova,23.18,872.8,0.75,0.542,9.88,2.13,13.981,0.759,0,,0.142,1.618,1.0,Smooth,14.8,Fog,dense fog,3.5,72.7,1024.0,20,1.16,37.9,Highway,85706.8,6,6.522,4.979,0.2889,28.607368,77.249888,Delhi,,,
2026-01-02 07:05:06,6,Innova,23.71,852.2,1.31,0.542,9.06,2.31,14.001,0.759,0,,0.139,1.638,1.0,Stop-and-Go,15.8,Fog,dense fog,3.5,72.7,1024.0,20,1.46,30.2,Highway,85706.8,6,6.522,4.979,0.2889,28.60739,77.249896,Delhi,,,
2026-01-02 07:05:08,8,Innova,24.47,819.5,2.14,0.542,9.64,2.35,14.009,0.759,0,,0.138,1.731,0.95,Aggressive,15.4,Fog,dense fog,3.5,72.7,1024.0,20,1.51,25.2,Highway,85706.8,6,6.522,4.979,0.2889,28.607374,77.249882,Delhi,,,
2026-01-02 07:05:10,10,Innova,25.15,790.8,3.19,0.542,10.4,2.44,14.012,0.759,0,,0.133,1.801,0.902,Smooth,16.4,Fog,dense fog,3.5,72.7,1024.0,20,1.57,32.8,Highway,85706.8,6,6.522,4.979,0.2889,28.607382,77.249862,Delhi,,,
2026-01-02 07:05:12,12,Innova,25.66,765.5,4.6,0.542,11.23,2.67,14.016,0.759,0,,0.13,1.881,0.857,Smooth,14.4,Fog,dense fog,3.5,72.7,1024.0,20,1.43,34.3,Highway,85706.8,6,6.522,4.979,0.2889,28.607374,77.249839,Delhi,,,
2026-01-02 07:05:14,14,Innova,26.26,743.2,5.95,0.542,12.18,2.74,14.023,0.759,0,,0.124,2.023,0.815,Smooth,15.3,Fog,dense fog,3.5,72.7,1024.0,20,1.52,37.8,Highway,85706.8,6,6.522,4.979,0.2889,28.607385,77.249804,Delhi,,,
2026-01-02 07:05:16,16,Innova,26.85,723.6,6.64,0.542,12.56,2.67,14.036,0.759,0,,0.122,1.964,0.774,Stop-and-Go,16.1,Fog,dense fog,3.5,72.7,1024.0,20,1.24,25.8,Highway,85706.8,6,6.522,4.979,0.2889,28.607374,77.249774,Delhi,,,
2026-01-02 07:05:18,18,Innova,27.41,706.4,8.34,0.542,13.19,2.79,14.031,0.759,0,,0.119,2.105,0.735,Smooth,15.4,Fog,dense fog,3.5,72.7,1024.0,20,1.28,33.1,Highway,85706.8,6,6.522,4.979,0.2889,28.607378,77.249728,Delhi,,,
2026-01-02 07:05:20,20,Innova,27.84,691.2,10.43,0.542,14.06,3.19,14.035,0.759,0,,0.122,2.287,0.698,Aggressive,17.1,Fog,dense fog,3.5,72.7,1024.0,20,1.33,32.6,Highway,85706.8,6,6.522,4.979,0.2889,28.607366,77.249657,Delhi,,,
2026-01-02 07:05:22,22,Innova,28.63,677.9,11.38,0.542,14.62,3.18,14.037,0.759,0,,0.122,2.248,0.663,Smooth,14.0,Fog,dense fog,3.5,72.7,1024.0,20,1.37,28.0,Highway,85706.8,6,6.522,4.979,0.2889,28.607356,77.2496,Delhi,,,
2026-01-02 07:05:24,24,Innova,29.06,666.1,13.0,0.542,14.49,3.15,14.05,0.759,0,,0.124,2.326,0.63,Smooth,15.3,Fog,dense fog,3.5,72.7,1024.0,20,1.47,40.0,Highway,85706.8,6,6.522,4.979,0.2889,28.607362,77.249536,Delhi,,,
2026-01-02 07:05:26,26,Innova,29.63,680.5,14.39,0.541,14.78,3.64,14.057,0.759,0,,0.128,2.409,0.599,Aggressive,15.5,Fog,dense fog,3.5,72.7,1024.0,20,1.38,30.2,Highway,85706.8,6,6.522,4.979,0.2889,28.607365,77.249446,Delhi,,,
2026-01-02 07:05:28,28,Innova,30.06,676.1,15.38,0.541,15.45,3.7,14.063,0.759,0,,0.125,2.385,0.569,Stop-and-Go,13.8,Fog,dense fog,3.5,72.7,1024.0,20,1.46,31.6,Highway,85706.8,6,6.522,4.979,0.2889,28.607351,77.249371,Delhi,,,
2026-01-02 07:05:30,30,Innova,30.43,707.5,18.0,0.541,15.88,3.85,14.076,0.759,0,,0.127,2.606,0.54,Aggressive,15.9,Fog,dense fog,3.5,72.7,1024.0,20,1.31,34.9,Highway,85706.8,6,6.522,4.979,0.2889,28.607345,77.249255,Delhi,,,
2026-01-02 07:05:32,32,Innova,31.01,726.7,19.25,0.541,16.32,3.88,14.08,0.759,0,,0.123,2.529,0.513,Smooth,15.4,Fog,dense fog,3.5,72.7,1024.0,20,1.55,21.4,Highway,85706.8,6,6.522,4.979,0.2889,28.607342,77.249156,Delhi,,,
2026-01-02 07:05:34,34,Innova,31.53,766.8,20.7,0.541,16.98,4.03,14.085,0.759,0,,0.119,2.536,0.488,Smooth,15.7,Fog,dense fog,3.5,72.7,1024.0,20,1.62,35.0,Highway,85706.8,6,6.522,4.979,0.2889,28.607291,77.249056,Delhi,,,
