timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,sensor_fault,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,monthly_precipitation,wind_speed,humidity,pressure_hpa,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,calc_fuel_rate_lph,calc_fuel_l100km,calc_co2_g_per_km,maintenance_probability,severity,needs_maintenance
2017-07-27 08:43:26,0.0,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.0,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.09,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.0,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.18,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.0,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.27,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.36,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.45,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.54,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.63,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:26,0.72,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,0.81,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,0.9,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,0.99,Seat_Leon,22,890.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.08,Seat_Leon,22,889.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.17,Seat_Leon,22,889.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.26,Seat_Leon,22,889.0,0.0,0.65,3.84,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.35,Seat_Leon,22,889.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.44,Seat_Leon,22,889.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.53,Seat_Leon,22,889.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.62,Seat_Leon,22,889.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:27,1.71,Seat_Leon,22,889.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,1.8,Seat_Leon,22,889.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,1.89,Seat_Leon,22,889.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,1.98,Seat_Leon,22,890.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.07,Seat_Leon,22,890.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.16,Seat_Leon,22,890.0,0.0,0.65,3.89,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.25,Seat_Leon,22,890.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.34,Seat_Leon,22,890.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.43,Seat_Leon,22,890.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.52,Seat_Leon,22,890.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.06,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.61,Seat_Leon,22,890.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.06,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:28,2.7,Seat_Leon,22,890.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.06,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:29,2.79,Seat_Leon,22,890.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.06,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:29,2.88,Seat_Leon,22,888.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.06,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:29,2.97,Seat_Leon,22,888.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.07,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:29,3.06,Seat_Leon,22,888.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.07,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:29,3.15,Seat_Leon,22,888.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.07,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-27 08:43:29,3.24,Seat_Leon,22,888.0,0.0,0.65,3.82,83.1,12.8,0.82,0,,0.0,0.0,1.0,Idle,23.06,Clear,few clouds,70.0,9.66,56.38,1010.69,1.5,25.0,Highway,48000.07,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
