timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,sensor_fault,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,monthly_precipitation,wind_speed,humidity,pressure_hpa,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,calc_fuel_rate_lph,calc_fuel_l100km,calc_co2_g_per_km,maintenance_probability,severity,needs_maintenance
2017-07-13 19:28:52,0.0,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.0,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:52,0.09,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.0,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:52,0.18,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.0,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.27,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.36,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.45,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.54,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.63,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.01,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.72,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.81,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.9,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,0.99,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,1.08,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.02,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:53,1.17,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.26,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.35,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.44,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.53,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.03,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.62,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.71,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.8,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.89,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,1.98,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.04,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:54,2.07,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:55,2.16,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
2017-07-13 19:28:55,2.25,Seat_Leon,32,0.0,0.0,0.65,0.34,89.0,12.8,0.82,0,,0.0,0.0,1.0,Idle,24.6,Clear,clear sky,70.0,14.74,71.2,1011.53,1.5,25.0,Highway,46800.05,2,7.5,5.5,0.35,48.99,8.4,Karlsruhe,,,,,,
