timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-04-30 23:16:58,0.0,Opel Corsa,85.0,1114.2,0.0,0.5,10.59,27.06,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.9,Clear,clear sky,6.9,71.0,1009.6,45,1.66,51.0,Urban,85064.0,13,5.407,3.944,0.5641,0.0,0.0,Europe,,,,4.12,22.57,?
2025-04-30 23:16:59,1.2,Opel Corsa,85.0,1098.2,0.0,0.5,10.59,26.67,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.8,Clear,clear sky,6.1,64.5,1008.2,45,1.76,54.6,Urban,85064.0,13,5.396,3.945,0.5648,0.0,0.0,Europe,,,,4.01,21.97,?
2025-04-30 23:17:00,2.3,Opel Corsa,85.0,1065.5,0.0,0.5,10.59,25.88,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.7,Clear,clear sky,4.2,49.6,1007.1,45,1.96,49.2,Urban,85064.0,13,5.403,3.949,0.5616,0.0,0.0,Europe,,,,3.85,21.09,?
2025-04-30 23:17:02,3.5,Opel Corsa,85.0,1068.8,0.0,0.5,10.59,25.88,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,11.1,Clear,clear sky,2.3,65.5,1019.9,45,2.0,53.5,Urban,85064.0,13,5.396,3.953,0.56,0.0,0.0,Europe,,,,3.66,0.0,?
2025-04-30 23:17:03,4.6,Opel Corsa,85.0,1044.5,0.0,0.5,10.59,25.49,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,15.0,Clear,clear sky,6.4,31.2,1007.6,45,1.33,53.4,Urban,85064.0,13,5.397,3.942,0.5622,0.0,0.0,Europe,,,,3.47,19.01,?
2025-04-30 23:17:04,5.7,Opel Corsa,85.0,1035.2,0.0,0.5,10.59,25.1,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.7,Clear,clear sky,6.3,62.8,1014.1,45,2.02,52.7,Urban,85064.0,13,5.401,3.947,0.5626,0.0,0.0,Europe,,,,3.41,18.68,?
2025-04-30 23:17:05,6.9,Opel Corsa,85.0,1017.2,0.0,0.5,10.59,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,14.0,Clear,clear sky,7.4,63.5,1015.8,45,1.87,58.5,Urban,85064.0,13,5.402,3.942,0.5669,0.0,0.0,Europe,,,,3.17,17.37,?
2025-04-30 23:17:06,8.0,Opel Corsa,85.0,1007.2,0.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.6,Clear,clear sky,7.3,83.3,1016.9,45,1.98,62.4,Urban,85064.0,13,5.403,3.944,0.5621,0.0,0.0,Europe,,,,3.01,16.49,?
2025-04-30 23:17:07,9.2,Opel Corsa,85.0,1002.0,0.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,12.1,Clear,clear sky,2.9,77.7,1015.3,45,1.77,54.0,Urban,85064.0,13,5.409,3.944,0.5645,0.0,0.0,Europe,,,,2.89,15.83,?
2025-04-30 23:17:09,10.5,Opel Corsa,27.0,979.2,0.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,9.8,Clear,clear sky,7.3,53.3,1014.1,45,1.83,51.8,Urban,85064.0,13,5.408,3.952,0.5616,0.0,0.0,Europe,,,,2.92,16.0,?
2025-04-30 23:17:10,11.7,Opel Corsa,27.0,973.5,0.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,12.4,Clear,clear sky,4.3,75.0,1013.8,45,2.32,48.4,Urban,85064.0,13,5.401,3.947,0.5629,0.0,0.0,Europe,,,,2.81,15.4,?
2025-04-30 23:17:11,12.9,Opel Corsa,27.0,934.5,0.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,12.0,Clear,clear sky,7.2,77.4,1017.0,45,1.76,54.0,Urban,85064.0,13,5.396,3.953,0.5645,0.0,0.0,Europe,,,,2.89,15.83,?
2025-04-30 23:17:12,14.0,Opel Corsa,27.0,445.5,0.0,0.5,10.59,27.84,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,14.2,Clear,clear sky,5.9,55.4,1016.0,45,1.94,54.1,Urban,85064.0,13,5.388,3.951,0.5663,0.0,0.0,Europe,,,,4.15,22.74,?
2025-04-30 23:17:13,15.2,Opel Corsa,27.0,1000.8,1.0,0.5,10.59,26.27,12.4,0.65,0,,0.0,0.229,1.0,Stop-and-Go,10.7,Clear,clear sky,6.4,58.1,1014.3,45,1.97,62.0,Urban,85064.0,13,5.404,3.949,0.5636,0.0,0.0,Europe,,,,4.03,22.08,?
2025-04-30 23:17:14,16.3,Opel Corsa,27.0,931.5,2.0,0.5,10.59,25.1,12.4,0.65,0,,0.0,0.308,0.933,Stop-and-Go,12.4,Clear,clear sky,5.8,73.8,1017.3,45,2.02,52.5,Urban,85064.0,13,5.4,3.942,0.5631,0.0,0.0,Europe,,,,3.18,17.42,?
2025-04-30 23:17:16,17.5,Opel Corsa,27.0,944.5,2.0,0.5,10.59,23.92,12.4,0.65,0,,0.0,0.299,0.875,Stop-and-Go,10.8,Clear,clear sky,7.2,75.4,1010.2,45,1.74,46.7,Urban,85064.0,13,5.401,3.948,0.5653,0.0,0.0,Europe,,,,3.11,17.04,?
2025-04-30 23:17:17,18.6,Opel Corsa,27.0,767.2,3.0,0.5,10.59,26.67,12.4,0.65,0,,0.0,0.343,0.824,Stop-and-Go,10.4,Clear,clear sky,8.2,65.6,1009.4,45,1.91,57.3,Urban,85064.0,13,5.396,3.954,0.5625,0.0,0.0,Europe,,,,3.88,21.26,?
2025-04-30 23:17:18,19.8,Opel Corsa,27.0,956.2,4.0,0.5,10.59,24.71,12.4,0.65,0,,0.0,0.372,0.778,Stop-and-Go,10.4,Clear,clear sky,4.0,47.4,1014.7,45,1.69,55.7,Urban,85064.0,13,5.402,3.955,0.5638,0.0,0.0,Europe,,,,3.14,17.2,?
2025-04-30 23:17:19,20.9,Opel Corsa,27.0,916.5,3.0,0.5,10.59,23.14,12.4,0.65,0,,0.0,0.393,0.737,Stop-and-Go,12.5,Clear,clear sky,3.9,61.5,1014.7,45,1.74,48.0,Urban,85064.0,13,5.395,3.945,0.5632,0.0,0.0,Europe,,,,2.58,14.14,?
