timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-04-30 13:15:12,0.0,Opel Corsa,85.0,685.0,0.0,0.5,14.9,21.18,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.6,Clear,clear sky,5.6,62.4,1013.4,45,1.84,53.6,Rural,85032.0,13,5.455,3.982,0.5563,0.0,0.0,Europe,,,,2.04,11.18,?
2025-04-30 13:15:14,1.2,Opel Corsa,85.0,692.2,0.0,0.5,14.9,21.18,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,11.9,Clear,clear sky,5.2,61.5,1016.3,45,2.06,56.1,Rural,85032.0,13,5.453,3.982,0.5545,0.0,0.0,Europe,,,,2.03,11.12,?
2025-04-30 13:15:15,2.3,Opel Corsa,85.0,695.8,0.0,0.5,14.9,21.18,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.9,Clear,clear sky,5.1,51.2,1015.3,45,2.31,50.8,Rural,85032.0,13,5.453,3.977,0.5522,0.0,0.0,Europe,,,,1.96,10.74,?
2025-04-30 13:15:16,3.5,Opel Corsa,85.0,683.8,0.0,0.5,14.9,21.18,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.2,Clear,clear sky,4.7,54.1,1007.6,45,2.37,51.7,Rural,85032.0,13,5.459,3.974,0.5553,0.0,0.0,Europe,,,,1.95,10.68,?
2025-04-30 13:15:17,4.6,Opel Corsa,85.0,684.5,0.0,0.5,14.9,21.18,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,12.6,Clear,clear sky,5.1,44.7,1011.1,45,2.2,48.4,Rural,85032.0,13,5.461,3.979,0.556,0.0,0.0,Europe,,,,1.96,10.74,?
2025-04-30 13:15:18,5.8,Opel Corsa,85.0,624.5,0.0,0.5,14.9,22.75,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,11.0,Clear,clear sky,5.3,65.8,1014.6,45,2.43,61.5,Rural,85032.0,13,5.452,3.978,0.5513,0.0,0.0,Europe,,,,2.33,12.77,?
2025-04-30 13:15:19,6.9,Opel Corsa,85.0,691.8,0.0,0.5,14.9,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,11.0,Clear,clear sky,4.6,48.5,1004.9,45,2.34,52.1,Rural,85032.0,13,5.453,3.977,0.559,0.0,0.0,Europe,,,,2.49,13.64,?
2025-04-30 13:15:21,8.1,Opel Corsa,85.0,666.5,0.0,0.5,14.9,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,14.5,Clear,clear sky,4.6,70.2,1014.1,45,1.99,52.5,Rural,85032.0,13,5.462,3.981,0.553,0.0,0.0,Europe,,,,2.47,13.53,?
2025-04-30 13:15:22,9.3,Opel Corsa,85.0,775.5,2.0,0.5,14.9,26.67,12.4,0.65,0,,0.0,0.571,0.889,Stop-and-Go,9.0,Clear,clear sky,1.6,60.0,1004.4,45,2.05,51.6,Rural,85032.0,13,5.461,3.978,0.5554,0.0,0.0,Europe,,,,3.53,19.34,?
2025-04-30 13:15:23,10.6,Opel Corsa,85.0,768.2,5.0,0.5,14.9,26.67,12.4,0.65,0,,0.0,0.822,0.8,Stop-and-Go,21.8,Clear,clear sky,7.4,79.2,1018.5,45,2.28,53.2,Rural,85032.0,13,5.461,3.983,0.5547,0.0,0.0,Europe,,,,3.78,20.71,?
2025-04-30 13:15:24,11.8,Opel Corsa,85.0,954.5,6.0,0.5,14.9,25.49,12.4,0.65,0,,0.0,0.794,0.727,Stop-and-Go,24.3,Clear,clear sky,8.1,68.1,1003.4,45,2.36,53.8,Rural,85032.0,13,5.446,3.985,0.558,0.0,0.0,Europe,,,,3.37,18.46,?
