timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-11-08 22:11:12,0.0,Opel Corsa,85.0,906.2,0.0,0.5,10.59,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,1.1,Rain,light rain,6.7,69.2,1002.9,70,1.91,44.2,Highway,91656.0,13,0.103,0.1,0.9983,0.0,0.0,Europe,,,,2.66,14.6,?
2025-11-08 22:11:13,1.2,Opel Corsa,85.0,897.8,0.0,0.5,10.2,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,1.5,Rain,light rain,9.7,69.5,1016.0,70,1.86,42.5,Highway,91656.0,13,0.105,0.1,0.997,0.0,0.0,Europe,,,,2.61,14.3,?
2025-11-08 22:11:14,2.4,Opel Corsa,85.0,910.0,0.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,3.6,Rain,light rain,5.6,73.6,1014.8,70,1.81,54.3,Highway,91656.0,13,0.1,0.1,1.0,0.0,0.0,Europe,,,,2.57,14.1,?
2025-11-08 22:11:15,3.6,Opel Corsa,85.0,888.0,0.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,7.6,Rain,light rain,5.7,39.8,1014.4,70,2.24,46.4,Highway,91656.0,13,0.1,0.1,0.9974,0.0,0.0,Europe,,,,2.52,13.8,?
2025-11-08 22:11:17,4.8,Opel Corsa,85.0,870.0,0.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-0.9,Rain,light rain,4.6,84.3,1010.5,70,1.87,58.8,Highway,91656.0,13,0.102,0.107,0.9984,0.0,0.0,Europe,,,,2.48,13.6,?
2025-11-08 22:11:18,6.0,Opel Corsa,85.0,863.8,0.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,1.9,Rain,light rain,4.0,72.2,1011.6,70,2.19,49.9,Highway,91656.0,13,0.104,0.106,1.0,0.0,0.0,Europe,,,,2.48,13.6,?
2025-11-08 22:11:19,7.2,Opel Corsa,85.0,899.2,0.0,0.5,9.41,22.75,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,3.7,Rain,light rain,6.1,81.2,1019.6,70,1.58,54.7,Highway,91656.0,13,0.1,0.103,0.997,0.0,0.0,Europe,,,,2.41,13.2,?
2025-11-08 22:11:20,8.4,Opel Corsa,85.0,838.8,0.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,0.7,Rain,light rain,3.1,68.9,1010.2,70,2.33,48.7,Highway,91656.0,13,0.107,0.104,1.0,0.0,0.0,Europe,,,,2.49,13.6,?
2025-11-08 22:11:21,9.6,Opel Corsa,85.0,855.2,0.0,0.5,10.2,23.14,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-1.7,Rain,light rain,8.4,67.6,1009.6,70,2.38,52.4,Highway,91656.0,13,0.104,0.1,1.0,0.0,0.0,Europe,,,,2.49,13.6,?
2025-11-08 22:11:23,10.8,Opel Corsa,85.0,850.5,0.0,0.5,10.2,23.53,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,-1.1,Rain,light rain,2.7,73.8,1020.0,70,2.03,52.3,Highway,91656.0,13,0.1,0.1,1.0,0.0,0.0,Europe,,,,2.56,14.0,?
2025-11-08 22:11:24,12.0,Opel Corsa,85.0,818.5,1.0,0.5,10.98,23.53,12.4,0.65,0,,0.0,0.255,1.0,Stop-and-Go,4.2,Rain,light rain,4.4,50.8,1014.8,70,1.66,54.7,Highway,91656.0,13,0.1,0.1,1.0,0.0,0.0,Europe,,,,2.61,14.3,?
2025-11-08 22:11:25,13.2,Opel Corsa,85.0,859.8,3.0,0.5,10.2,23.53,12.4,0.65,0,,0.0,0.519,0.917,Stop-and-Go,2.0,Rain,light rain,4.6,49.2,1002.2,70,2.25,51.3,Highway,91656.0,13,0.102,0.109,0.9975,0.0,0.0,Europe,,,,2.59,14.2,?
2025-11-08 22:11:26,14.4,Opel Corsa,85.0,825.5,3.0,0.5,10.59,23.14,12.4,0.65,0,,0.0,0.5,0.846,Stop-and-Go,-2.5,Rain,light rain,6.9,31.1,1012.0,70,2.08,50.5,Highway,91656.0,13,0.1,0.106,0.9999,0.0,0.0,Europe,,,,2.52,13.8,?
2025-11-08 22:11:27,15.6,Opel Corsa,85.0,850.2,3.0,0.5,9.8,22.75,12.4,0.65,0,,0.0,0.483,0.786,Stop-and-Go,-0.8,Rain,light rain,3.8,77.4,1007.6,70,1.83,53.4,Highway,91656.0,13,0.106,0.101,0.9995,0.0,0.0,Europe,,,,2.41,13.2,?
2025-11-08 22:11:29,16.8,Opel Corsa,85.0,828.5,3.0,0.5,10.2,22.75,12.4,0.65,0,,0.0,0.468,0.733,Stop-and-Go,0.9,Rain,light rain,1.5,65.2,1015.9,70,1.84,49.6,Highway,91656.0,13,0.107,0.101,0.999,0.0,0.0,Europe,,,,2.4,13.1,?
2025-11-08 22:11:30,18.0,Opel Corsa,85.0,828.2,3.0,0.5,9.8,22.75,12.4,0.65,0,,0.0,0.454,0.688,Stop-and-Go,0.4,Rain,light rain,4.1,71.6,1014.7,70,1.62,50.4,Highway,91656.01,13,0.106,0.101,0.9988,0.0,0.0,Europe,,,,2.34,12.8,?
2025-11-08 22:11:31,19.2,Opel Corsa,85.0,788.8,2.0,0.5,9.8,23.14,12.4,0.65,0,,0.0,0.47,0.647,Stop-and-Go,1.1,Rain,light rain,4.7,52.0,999.0,70,1.89,49.6,Highway,91656.01,13,0.1,0.101,1.0,0.0,0.0,Europe,,,,2.42,13.3,?
2025-11-08 22:11:32,20.4,Opel Corsa,85.0,804.8,0.0,0.5,9.8,22.75,12.4,0.65,0,,0.0,0.573,0.667,Stop-and-Go,-0.1,Rain,light rain,5.9,52.2,1016.9,70,1.96,49.9,Highway,91656.01,13,0.107,0.102,0.9996,0.0,0.0,Europe,,,,2.31,12.7,?
2025-11-08 22:11:33,21.6,Opel Corsa,85.0,834.2,0.0,0.5,9.02,22.35,12.4,0.65,0,,0.0,0.56,0.684,Stop-and-Go,6.0,Rain,light rain,9.2,46.2,1004.2,70,2.29,54.5,Highway,91656.01,13,0.11,0.103,1.0,0.0,0.0,Europe,,,,2.22,12.2,?
2025-11-08 22:11:35,22.8,Opel Corsa,85.0,828.2,0.0,0.5,9.02,22.35,12.4,0.65,0,,0.0,0.548,0.7,Stop-and-Go,-0.0,Rain,light rain,5.1,54.7,1013.5,70,1.84,51.0,Highway,91656.01,13,0.1,0.1,0.9971,0.0,0.0,Europe,,,,2.19,12.0,?
2025-11-08 22:11:36,24.0,Opel Corsa,85.0,814.0,0.0,0.5,9.02,21.96,12.4,0.65,0,,0.0,0.548,0.714,Stop-and-Go,-1.1,Rain,light rain,3.4,56.4,1013.0,70,1.84,45.4,Highway,91656.01,13,0.104,0.1,0.9962,0.0,0.0,Europe,,,,2.16,11.8,?
2025-11-08 22:11:37,25.2,Opel Corsa,85.0,831.5,0.0,0.5,9.02,21.96,12.4,0.65,0,,0.0,0.548,0.727,Stop-and-Go,3.3,Rain,light rain,5.2,59.2,1011.4,70,1.77,51.7,Highway,91656.01,13,0.106,0.1,1.0,0.0,0.0,Europe,,,,2.16,11.8,?
2025-11-08 22:11:38,26.4,Opel Corsa,85.0,799.0,0.0,0.5,9.02,21.96,12.4,0.65,0,,0.0,0.548,0.739,Stop-and-Go,0.8,Rain,light rain,4.4,56.4,1013.8,70,1.93,51.4,Highway,91656.01,13,0.108,0.1,1.0,0.0,0.0,Europe,,,,2.13,11.7,?
2025-11-08 22:11:39,27.6,Opel Corsa,85.0,814.0,0.0,0.5,8.63,21.57,12.4,0.65,0,,0.0,0.548,0.75,Stop-and-Go,1.2,Rain,light rain,6.3,39.6,1010.5,70,1.96,45.6,Highway,91656.01,13,0.109,0.1,1.0,0.0,0.0,Europe,,,,2.05,11.2,?
2025-11-08 22:11:41,28.8,Opel Corsa,85.0,814.2,0.0,0.5,8.63,21.57,12.4,0.65,0,,0.0,0.548,0.76,Stop-and-Go,6.9,Rain,light rain,2.7,69.1,1014.0,70,1.88,52.2,Highway,91656.01,13,0.1,0.103,1.0,0.0,0.0,Europe,,,,2.06,11.3,?
2025-11-08 22:11:42,30.0,Opel Corsa,85.0,824.0,0.0,0.5,8.63,21.57,12.4,0.65,0,,0.0,0.548,0.769,Stop-and-Go,0.8,Rain,light rain,8.0,66.8,1012.9,70,1.77,51.8,Highway,91656.01,13,0.1,0.103,0.999,0.0,0.0,Europe,,,,2.04,11.2,?
2025-11-08 22:11:43,31.2,Opel Corsa,85.0,796.5,0.0,0.5,8.63,21.57,12.4,0.65,0,,0.0,0.548,0.778,Stop-and-Go,1.2,Rain,light rain,7.2,59.7,1020.9,70,2.03,47.1,Highway,91656.01,13,0.1,0.106,0.9967,0.0,0.0,Europe,,,,2.05,11.2,?
2025-11-08 22:11:44,32.4,Opel Corsa,85.0,817.2,0.0,0.5,8.24,21.57,12.4,0.65,0,,0.0,0.548,0.786,Stop-and-Go,1.7,Rain,light rain,5.0,63.2,1024.1,70,2.46,53.8,Highway,91656.01,13,0.1,0.1,1.0,0.0,0.0,Europe,,,,2.01,11.0,?
2025-11-08 22:11:45,33.6,Opel Corsa,85.0,801.2,0.0,0.5,8.63,21.57,12.4,0.65,0,,0.0,0.548,0.793,Stop-and-Go,-0.5,Rain,light rain,3.4,70.3,1016.0,70,1.68,51.2,Highway,91656.01,13,0.1,0.1,1.0,0.0,0.0,Europe,,,,2.0,11.0,?
2025-11-08 22:11:47,34.9,Opel Corsa,19.0,785.5,0.0,0.784,8.63,21.57,14.2,0.98,0,,0.0,0.548,0.8,Stop-and-Go,-0.3,Rain,light rain,5.6,46.4,1017.9,70,2.09,48.1,Highway,91656.01,13,0.1,0.102,0.9973,0.0,0.0,Europe,,,,2.05,11.2,?
2025-11-08 22:11:48,36.1,Opel Corsa,19.0,793.5,0.0,0.784,8.63,21.57,14.2,0.98,0,,0.0,0.533,0.806,Stop-and-Go,0.6,Rain,light rain,6.6,62.5,1014.6,70,2.06,49.9,Highway,91656.01,13,0.101,0.1,1.0,0.0,0.0,Europe,,,,2.02,11.1,?
2025-11-08 22:11:49,37.3,Opel Corsa,19.0,790.5,0.0,0.784,8.63,21.57,14.2,0.98,0,,0.0,0.409,0.812,Stop-and-Go,1.0,Rain,light rain,6.5,36.5,1016.6,70,1.93,50.4,Highway,91656.01,13,0.101,0.103,1.0,0.0,0.0,Europe,,,,2.02,11.1,?
2025-11-08 22:11:50,38.5,Opel Corsa,19.0,797.8,0.0,0.784,8.63,21.57,14.2,0.98,0,,0.0,0.409,0.818,Stop-and-Go,1.9,Rain,light rain,6.0,61.9,1012.6,70,1.96,47.6,Highway,91656.01,13,0.1,0.1,1.0,0.0,0.0,Europe,,,,2.01,11.0,?
