timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,trouble_codes,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,wind_speed,humidity,pressure_hpa,monthly_precipitation,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,maintenance_probability,severity,needs_maintenance,maf,fuel_usage_ml_min,gear
2025-06-24 17:42:45,0.0,Opel Corsa,85.0,1009.5,0.0,0.5,20.0,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,11.0,Clear,clear sky,7.0,82.0,1015.9,45,1.98,61.2,Urban,87464.0,13,1.803,2.148,0.9976,0.0,0.0,Europe,,,,3.1,16.98,?
2025-06-24 17:42:46,1.2,Opel Corsa,85.0,1029.0,0.0,0.5,20.0,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,13.1,Clear,clear sky,5.0,65.2,1014.1,45,2.31,56.9,Urban,87464.0,13,1.811,2.154,0.9992,0.0,0.0,Europe,,,,3.05,16.71,?
2025-06-24 17:42:48,2.3,Opel Corsa,85.0,1005.0,0.0,0.5,20.0,24.71,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,9.1,Clear,clear sky,5.0,47.7,1009.7,45,2.37,58.8,Urban,87464.0,13,1.801,2.151,1.0,0.0,0.0,Europe,,,,3.0,16.44,?
2025-06-24 17:42:49,3.5,Opel Corsa,85.0,1005.8,0.0,0.5,20.0,24.31,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,12.4,Clear,clear sky,4.1,61.9,1009.8,45,2.36,66.7,Urban,87464.0,13,1.799,2.149,1.0,0.0,0.0,Europe,,,,3.05,16.71,?
2025-06-24 17:42:50,4.7,Opel Corsa,85.0,1008.2,0.0,0.5,20.0,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,9.4,Clear,clear sky,6.1,56.0,1017.0,45,2.03,54.9,Urban,87464.0,13,1.794,2.142,1.0,0.0,0.0,Europe,,,,2.74,15.01,?
2025-06-24 17:42:51,5.8,Opel Corsa,85.0,963.0,0.0,0.5,20.0,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,13.3,Clear,clear sky,5.5,53.0,1014.4,45,2.46,61.8,Urban,87464.0,13,1.813,2.149,1.0,0.0,0.0,Europe,,,,2.82,15.45,?
2025-06-24 17:42:52,7.0,Opel Corsa,85.0,954.5,0.0,0.5,20.0,23.92,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,13.6,Clear,clear sky,5.4,61.7,1014.6,45,2.39,56.5,Urban,87464.0,13,1.804,2.145,1.0,0.0,0.0,Europe,,,,2.78,15.23,?
2025-06-24 17:42:53,8.1,Opel Corsa,85.0,925.0,0.0,0.5,20.0,24.31,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,9.8,Clear,clear sky,7.8,61.5,1011.1,45,2.43,58.2,Urban,87464.0,13,1.796,2.152,1.0,0.0,0.0,Europe,,,,2.85,15.61,?
2025-06-24 17:42:55,9.3,Opel Corsa,85.0,923.0,0.0,0.5,20.0,24.31,12.4,0.65,0,,0.0,0.0,1.0,Stop-and-Go,10.4,Clear,clear sky,1.3,58.9,1009.2,45,2.21,58.8,Urban,87464.0,13,1.802,2.155,1.0,0.0,0.0,Europe,,,,2.91,15.94,?
2025-06-24 17:42:56,10.7,Opel Corsa,35.0,910.5,2.0,0.5,12.55,24.71,12.4,0.65,0,,0.0,0.45,0.9,Stop-and-Go,13.5,Clear,clear sky,5.6,59.5,1006.9,45,2.42,55.4,Urban,87464.0,13,1.804,2.145,1.0,0.0,0.0,Europe,,,,3.14,17.2,?
2025-06-24 17:42:57,11.8,Opel Corsa,35.0,907.8,4.0,0.5,12.55,24.71,12.4,0.65,0,,0.0,0.648,0.818,Stop-and-Go,13.4,Clear,clear sky,7.5,77.2,1009.0,45,2.18,61.9,Urban,87464.0,13,1.792,2.146,0.9978,0.0,0.0,Europe,,,,3.1,16.98,?
2025-06-24 17:42:58,13.0,Opel Corsa,35.0,925.2,5.0,0.5,12.55,24.71,12.4,0.65,0,,0.0,0.64,0.75,Stop-and-Go,14.6,Clear,clear sky,8.2,70.5,1008.5,45,2.16,64.1,Urban,87464.0,13,1.796,2.149,0.998,0.0,0.0,Europe,,,,3.15,17.26,?
2025-06-24 17:42:59,14.1,Opel Corsa,35.0,912.5,6.0,0.5,12.55,24.71,12.4,0.65,0,,0.0,0.631,0.692,Stop-and-Go,12.9,Clear,clear sky,8.0,66.4,1017.1,45,2.34,63.4,Urban,87464.01,13,1.796,2.156,0.9989,0.0,0.0,Europe,,,,3.04,16.66,?
2025-06-24 17:43:01,15.3,Opel Corsa,35.0,899.8,7.0,0.5,12.55,24.71,12.4,0.65,0,,0.0,0.62,0.643,Stop-and-Go,12.8,Clear,clear sky,7.6,67.3,1009.8,45,2.16,63.1,Urban,87464.01,13,1.803,2.147,0.9999,0.0,0.0,Europe,,,,3.17,17.37,1.0
2025-06-24 17:43:02,16.4,Opel Corsa,35.0,965.0,7.0,0.5,12.55,24.31,12.4,0.65,0,,0.0,0.607,0.6,Stop-and-Go,15.7,Clear,clear sky,4.5,61.8,1008.8,45,2.67,60.2,Urban,87464.01,13,1.795,2.144,1.0,0.0,0.0,Europe,,,,2.91,15.94,?
2025-06-24 17:43:03,17.6,Opel Corsa,35.0,963.2,8.0,0.5,12.55,22.75,12.4,0.65,0,,0.0,0.599,0.562,Stop-and-Go,15.6,Clear,clear sky,6.4,52.7,1014.1,45,2.39,59.5,Urban,87464.01,13,1.795,2.151,0.9998,0.0,0.0,Europe,,,,2.44,13.37,1.0
2025-06-24 17:43:04,18.7,Opel Corsa,35.0,966.8,8.0,0.5,12.55,22.35,12.4,0.65,0,,0.0,0.588,0.529,Stop-and-Go,14.4,Clear,clear sky,4.8,32.9,1021.0,45,2.55,63.7,Urban,87464.02,13,1.799,2.147,1.0,0.0,0.0,Europe,,,,2.37,12.98,1.0
2025-06-24 17:43:05,19.9,Opel Corsa,35.0,943.0,5.0,0.5,12.55,21.96,12.4,0.65,0,,0.0,0.774,0.5,Stop-and-Go,14.9,Clear,clear sky,5.0,54.8,1013.8,45,2.27,56.9,Urban,87464.02,13,1.793,2.15,0.9982,0.0,0.0,Europe,,,,2.21,12.11,?
2025-06-24 17:43:06,21.1,Opel Corsa,35.0,938.0,0.0,0.5,12.55,21.96,12.4,0.65,0,,0.0,1.145,0.526,Stop-and-Go,18.6,Clear,clear sky,4.1,59.1,1019.4,45,2.07,62.8,Urban,87464.02,13,1.796,2.146,1.0,0.0,0.0,Europe,,,,2.15,11.78,?
2025-06-24 17:43:08,22.3,Opel Corsa,35.0,952.8,0.0,0.5,8.63,21.57,12.4,0.65,0,,0.0,1.126,0.55,Stop-and-Go,12.9,Clear,clear sky,8.1,70.5,1017.3,45,2.5,54.5,Urban,87464.02,13,1.811,2.153,1.0,0.0,0.0,Europe,,,,2.12,11.61,?
2025-06-24 17:43:09,23.5,Opel Corsa,35.0,847.5,0.0,0.5,8.63,20.78,12.4,0.65,0,,0.0,1.126,0.571,Stop-and-Go,14.6,Clear,clear sky,4.5,50.7,1010.6,45,2.6,58.3,Urban,87464.02,13,1.803,2.146,0.9982,0.0,0.0,Europe,,,,1.84,10.08,?
2025-06-24 17:43:10,24.6,Opel Corsa,35.0,765.8,0.0,0.5,8.63,23.53,12.4,0.65,0,,0.0,1.126,0.591,Stop-and-Go,7.3,Clear,clear sky,8.8,82.4,1014.3,45,2.43,56.2,Urban,87464.02,13,1.793,2.144,0.9972,0.0,0.0,Europe,,,,2.71,14.85,?
2025-06-24 17:43:11,25.8,Opel Corsa,35.0,740.0,0.0,0.5,8.63,24.31,12.4,0.65,0,,0.0,1.126,0.609,Stop-and-Go,11.6,Clear,clear sky,8.1,66.6,1013.3,45,2.32,62.1,Urban,87464.02,13,1.798,2.155,1.0,0.0,0.0,Europe,,,,2.93,16.05,?
2025-06-24 17:43:12,27.0,Opel Corsa,35.0,872.5,4.0,0.5,8.63,24.71,12.4,0.65,0,,0.0,1.275,0.583,Stop-and-Go,14.5,Clear,clear sky,3.1,50.3,1022.4,45,2.45,58.5,Urban,87464.02,13,1.798,2.139,0.9979,0.0,0.0,Europe,,,,3.08,16.87,?
2025-06-24 17:43:13,28.1,Opel Corsa,35.0,952.2,6.0,0.5,8.63,24.71,12.4,0.65,0,,0.0,1.272,0.56,Stop-and-Go,9.9,Clear,clear sky,10.6,70.3,1015.5,45,2.31,60.6,Urban,87464.02,13,1.804,2.151,1.0,0.0,0.0,Europe,,,,3.1,16.98,?
2025-06-24 17:43:14,29.2,Opel Corsa,35.0,1190.0,8.0,0.5,8.63,28.63,12.4,0.65,0,,0.0,1.266,0.538,Stop-and-Go,13.9,Clear,clear sky,5.9,61.9,1015.6,45,2.16,57.1,Urban,87464.02,13,1.798,2.15,0.9965,0.0,0.0,Europe,,,,4.79,26.24,?
2025-06-24 17:43:16,30.4,Opel Corsa,35.0,1478.5,10.0,0.5,8.63,29.41,12.4,0.65,0,,0.0,1.251,0.519,Stop-and-Go,12.7,Clear,clear sky,3.5,67.3,1010.7,45,2.36,59.8,Urban,87464.03,13,1.801,2.148,0.9996,0.0,0.0,Europe,,,,5.56,30.46,?
2025-06-24 17:43:17,31.5,Opel Corsa,35.0,1777.0,12.0,0.5,8.63,32.94,12.4,0.65,0,,0.0,1.23,0.5,Stop-and-Go,15.2,Clear,clear sky,8.5,72.0,1009.4,45,1.99,61.1,Urban,87464.03,13,1.798,2.145,1.0,0.0,0.0,Europe,,,,7.8,42.73,?
2025-06-24 17:43:18,32.7,Opel Corsa,35.0,2251.8,16.0,0.5,8.63,32.94,12.4,0.65,0,,0.0,1.295,0.483,Stop-and-Go,12.9,Clear,clear sky,6.0,44.0,1019.0,45,2.3,60.4,Urban,87464.03,13,1.795,2.157,0.9985,0.0,0.0,Europe,,,,8.48,46.46,?
2025-06-24 17:43:19,34.0,Opel Corsa,37.0,1910.8,16.0,0.5,10.98,24.71,12.4,0.65,0,,0.0,1.331,0.467,Stop-and-Go,16.6,Clear,clear sky,6.4,57.4,1008.5,45,2.36,59.8,Urban,87464.04,13,1.796,2.146,1.0,0.0,0.0,Europe,,,,3.11,17.04,1.0
2025-06-24 17:43:20,35.1,Opel Corsa,37.0,1339.0,18.0,0.5,10.98,30.98,12.4,0.65,0,,0.0,1.331,0.452,Stop-and-Go,14.0,Clear,clear sky,3.9,74.1,1009.2,45,2.52,65.9,Urban,87464.05,13,1.796,2.154,0.9997,0.0,0.0,Europe,,,,6.5,35.61,2.0
2025-06-24 17:43:22,36.3,Opel Corsa,37.0,1438.2,20.0,0.5,10.98,29.41,12.4,0.65,0,,0.0,1.33,0.438,Stop-and-Go,14.8,Clear,clear sky,4.0,71.0,1013.3,45,2.07,55.2,Urban,87464.05,13,1.799,2.145,0.9994,0.0,0.0,Europe,,,,5.45,29.86,2.0
2025-06-24 17:43:23,37.5,Opel Corsa,37.0,1546.0,20.0,0.5,10.98,28.63,12.4,0.65,0,,0.0,1.36,0.424,Stop-and-Go,10.7,Clear,clear sky,8.7,58.9,1012.2,45,2.62,62.8,Urban,87464.06,13,1.793,2.143,1.0,0.0,0.0,Europe,,,,4.84,26.52,2.0
2025-06-24 17:43:24,38.6,Opel Corsa,37.0,1559.0,21.0,0.5,10.98,27.45,12.4,0.65,0,,0.0,1.36,0.412,Stop-and-Go,12.8,Clear,clear sky,4.9,54.9,1009.9,45,2.13,58.3,Urban,87464.07,13,1.799,2.157,0.9989,0.0,0.0,Europe,,,,4.41,24.16,2.0
2025-06-24 17:43:25,39.8,Opel Corsa,37.0,1575.0,21.0,0.5,10.98,25.1,12.4,0.65,0,,0.0,1.36,0.4,Stop-and-Go,12.0,Clear,clear sky,4.2,78.9,1018.5,45,1.9,57.9,Urban,87464.07,13,1.8,2.148,1.0,0.0,0.0,Europe,,,,3.32,18.19,2.0
2025-06-24 17:43:26,40.9,Opel Corsa,37.0,1595.2,21.0,0.5,10.98,24.31,12.4,0.65,0,,0.0,1.388,0.389,Stop-and-Go,16.1,Clear,clear sky,2.3,68.0,1007.6,45,2.12,64.3,Urban,87464.08,13,1.793,2.141,0.9994,0.0,0.0,Europe,,,,3.06,16.76,2.0
2025-06-24 17:43:27,42.0,Opel Corsa,37.0,1556.0,21.0,0.5,10.98,22.35,12.4,0.65,0,,0.0,1.388,0.378,Stop-and-Go,13.0,Clear,clear sky,4.2,68.9,1013.9,45,2.4,60.9,Urban,87464.09,13,1.798,2.155,0.9975,0.0,0.0,Europe,,,,2.36,12.93,2.0
2025-06-24 17:43:28,43.2,Opel Corsa,37.0,1438.2,19.0,0.5,10.98,23.53,12.4,0.65,0,,0.0,1.356,0.368,Stop-and-Go,15.8,Clear,clear sky,3.5,51.7,1014.9,45,2.29,63.2,Urban,87464.09,13,1.794,2.146,0.9987,0.0,0.0,Europe,,,,2.71,14.85,2.0
2025-06-24 17:43:30,44.3,Opel Corsa,37.0,1411.5,19.0,0.5,10.98,28.63,12.4,0.65,0,,0.0,1.172,0.359,Stop-and-Go,10.5,Clear,clear sky,12.2,41.8,1010.8,45,2.43,57.0,Urban,87464.1,13,1.794,2.146,0.9995,0.0,0.0,Europe,,,,4.72,25.86,2.0
