timestamp,elapsed_seconds,vehicle_name,engine_temp,rpm,speed,fuel_level,engine_load,throttle_pos,battery_voltage,battery_health,dtc_count,sensor_fault,hard_braking_freq,accel_variance,idle_ratio,driving_style,ambient_temp,weather_condition,weather_raw,monthly_precipitation,wind_speed,humidity,pressure_hpa,road_roughness,traffic_density,road_type,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,latitude,longitude,city,calc_fuel_rate_lph,calc_fuel_l100km,calc_co2_g_per_km,maintenance_probability,severity,needs_maintenance
2020-04-25 00:00:00,0.0,Toyota_Etios,55.54,0.0,17.65,0.498,43.0,0.0,12.0,0.6,1,,0.0,0.0,0.0,Stop-and-Go,23.96,Clear,few clouds,320.0,7.42,97.17,1011.91,2.1,30.0,Urban,81200.0,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:00:00,0.0,Toyota_Etios,55.54,0.0,17.65,0.498,43.0,0.0,12.0,0.6,1,,0.0,0.0,0.0,Stop-and-Go,23.96,Clear,few clouds,320.0,7.42,97.17,1011.91,2.1,30.0,Urban,81200.0,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:00:00,0.0,Toyota_Etios,55.46,0.0,17.65,0.51,43.0,0.0,12.0,0.6,1,,0.0,0.0,0.0,Stop-and-Go,23.96,Clear,few clouds,320.0,7.42,97.17,1011.91,2.1,30.0,Urban,81200.0,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:00:00,0.0,Toyota_Etios,55.46,0.0,17.65,0.51,43.0,0.0,12.0,0.6,1,,0.0,0.0,0.0,Stop-and-Go,23.96,Clear,few clouds,320.0,7.42,97.17,1011.91,2.1,30.0,Urban,81200.0,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:21:36,1296.0,Toyota_Etios,55.46,0.0,18.82,0.51,43.0,27.45,12.0,0.6,1,,0.0,0.526,0.0,Stop-and-Go,23.84,Clear,few clouds,320.0,7.38,96.07,1011.86,2.1,30.0,Urban,81221.6,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:21:36,1296.0,Toyota_Etios,55.46,0.0,18.82,0.51,43.0,27.45,12.0,0.6,1,,0.0,0.48,0.0,Stop-and-Go,23.84,Clear,few clouds,320.0,7.38,96.07,1011.86,2.1,30.0,Urban,81221.6,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:21:36,1296.0,Toyota_Etios,55.53,0.0,18.82,0.51,43.0,27.45,12.0,0.6,1,,0.0,0.445,0.0,Stop-and-Go,23.84,Clear,few clouds,320.0,7.38,96.07,1011.86,2.1,30.0,Urban,81221.6,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:21:36,1296.0,Toyota_Etios,55.53,0.0,18.82,0.51,43.0,23.92,12.0,0.6,1,,0.0,0.416,0.0,Stop-and-Go,23.84,Clear,few clouds,320.0,7.38,96.07,1011.86,2.1,30.0,Urban,81221.6,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:23:16,1396.75,Toyota_Etios,55.53,0.0,18.82,0.51,43.0,23.92,12.0,0.6,1,,0.0,0.392,0.0,Stop-and-Go,23.83,Clear,few clouds,320.0,7.38,95.97,1011.86,2.1,30.0,Urban,81223.28,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:23:16,1396.75,Toyota_Etios,38.76,0.0,18.82,0.51,43.0,23.92,12.0,0.6,1,,0.0,0.372,0.0,Stop-and-Go,23.83,Clear,few clouds,320.0,7.38,95.97,1011.86,2.1,30.0,Urban,81223.28,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:23:16,1396.75,Toyota_Etios,38.77,0.0,18.82,0.51,43.0,23.92,12.0,0.6,1,,0.0,0.355,0.0,Stop-and-Go,23.83,Clear,few clouds,320.0,7.38,95.97,1011.86,2.1,30.0,Urban,81223.28,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:18:27,1107.0,Toyota_Etios,38.77,0.0,18.82,0.51,43.0,27.06,12.0,0.6,1,,0.0,0.34,0.0,Stop-and-Go,23.86,Clear,few clouds,320.0,7.39,96.23,1011.87,2.1,30.0,Urban,81218.45,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:18:27,1107.0,Toyota_Etios,38.77,0.0,18.82,0.51,43.0,27.06,12.0,0.6,1,,0.0,0.326,0.0,Stop-and-Go,23.86,Clear,few clouds,320.0,7.39,96.23,1011.87,2.1,30.0,Urban,81218.45,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:18:27,1107.0,Toyota_Etios,38.84,0.0,18.82,0.514,43.0,27.06,12.0,0.6,1,,0.0,0.314,0.0,Stop-and-Go,23.86,Clear,few clouds,320.0,7.39,96.23,1011.87,2.1,30.0,Urban,81218.45,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:18:27,1107.0,Toyota_Etios,38.84,0.0,18.82,0.514,43.0,27.06,12.0,0.6,1,,0.0,0.304,0.0,Stop-and-Go,23.86,Clear,few clouds,320.0,7.39,96.23,1011.87,2.1,30.0,Urban,81218.45,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:19:37,1177.25,Toyota_Etios,38.69,0.0,19.22,0.514,42.0,29.8,12.0,0.6,1,,0.0,0.304,0.0,Stop-and-Go,23.85,Clear,few clouds,320.0,7.39,96.18,1011.87,2.1,30.0,Urban,81219.62,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:19:37,1177.25,Toyota_Etios,38.69,0.0,19.22,0.514,42.0,29.8,12.0,0.6,1,,0.0,0.295,0.0,Stop-and-Go,23.85,Clear,few clouds,320.0,7.39,96.18,1011.87,2.1,30.0,Urban,81219.62,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:19:37,1177.25,Toyota_Etios,38.69,0.0,19.22,0.514,42.0,29.8,12.0,0.6,1,,0.0,0.287,0.0,Stop-and-Go,23.85,Clear,few clouds,320.0,7.39,96.18,1011.87,2.1,30.0,Urban,81219.62,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:19:37,1177.25,Toyota_Etios,38.84,0.0,19.22,0.514,43.0,29.41,12.0,0.6,1,,0.0,0.28,0.0,Stop-and-Go,23.85,Clear,few clouds,320.0,7.39,96.18,1011.87,2.1,30.0,Urban,81219.62,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:20:03,1203.75,Toyota_Etios,38.84,0.0,19.22,0.514,43.0,29.41,12.0,0.6,1,,0.0,0.273,0.0,Stop-and-Go,23.84,Clear,few clouds,320.0,7.39,96.13,1011.86,2.1,30.0,Urban,81220.06,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
2020-04-25 00:20:03,1203.75,Toyota_Etios,38.84,0.0,19.22,0.514,43.0,29.41,12.0,0.6,1,,0.0,0.267,0.0,Stop-and-Go,23.84,Clear,few clouds,320.0,7.39,96.13,1011.86,2.1,30.0,Urban,81220.06,5,6.8,4.9,0.42,-8.05,-34.95,Recife,,,,,,
