source_file,km_driven,engine_temp,fuel_level,battery_health,mileage,vehicle_age,brake_thickness,tire_tread,oil_degradation,hard_braking_freq,accel_variance,idle_ratio,aggressive_frac,stopgo_frac,smooth_frac,ambient_temp,road_roughness,monthly_precipitation,traffic_density,wind_speed,humidity,pressure_hpa,driving_style_enc,weather_condition_enc,road_type_enc,avg_road_roughness,avg_hard_braking,avg_traffic_density,days_to_service,failure_binary,stress,avg_stress,daily_km_avg,total_km,drive_index,service_applied,services_done,drive_date,engine_thermal_load,brake_stress_idx,traffic_road_impact,engine_battery_ratio,brake_wear_pct,tire_wear_pct,oil_wear_pct,composite_wear_idx
2025-09-14_091400_Innova_Crysta.csv,11.1,86.10393476752255,0.7537994448299791,0.7999999999999999,79611.1,6.0,7.7702,6.1841,0.2822,0.10615336571825121,2.1656564885496183,0.021507286606523245,0.305,0.436,0.259,34.91568355308814,2.147883414295628,80.0,54.85308813324081,5.299999999999999,59.300000000000004,1000.0,2,0,0,2.147883414295628,0.10615336571825121,54.85308813324081,255.5,0,1.334,1.334,11.1,11.1,0,0,,2025-09-14,66.49103053435114,0.9273540752137059,117.81803822428425,107.62991845940319,0.0383,0.2837343750000001,0.332,0.19762703125000003
2025-09-14_115200_Innova_Crysta.csv,6.5,87.24984712230216,0.41402967625899284,0.7999999999999999,79657.0,6.0,7.7601,6.1791,0.2835,0.09872841726618704,1.9481816546762587,0.029669064748201437,0.18,0.614,0.206,34.90134892086331,2.0491456834532373,80.0,50.00458633093525,5.300000000000001,59.300000000000004,1000.0,2,0,0,2.0491456834532373,0.09872841726618704,50.00458633093525,325.0,0,1.297,1.321,8.8,17.6,1,0,,2025-09-14,65.60656924460432,0.8849225040395255,102.46668223290071,109.0623089028777,0.03998333333333326,0.28451562499999994,0.33352941176470585,0.19895615502450975
2025-09-14_162100_Innova_Crysta.csv,25.2,88.06073120066472,0.576215205650187,0.7999999999999999,79640.6,6.0,7.7218,6.1599,0.2883,0.10597673452430412,2.3691105110095556,0.010383049439135855,0.302,0.35,0.348,38.09713336103033,2.398404653095139,80.0,39.990859991690904,5.3,59.300000000000004,1000.0,2,0,0,2.398404653095139,0.10597673452430412,39.990859991690904,203.6,0,1.267,1.289,14.27,42.8,2,0,,2025-09-14,63.647050270045696,1.0276532517765193,95.9142646853477,110.0759140008309,0.04636666666666667,0.28751562499999994,0.3391764705882353,0.2039712530637255
2025-09-15_180000_Innova_Crysta.csv,13.8,86.4532546201232,0.2728300821355237,0.8,79673.4,6.0,7.6997,6.1488,0.291,0.10545687885010267,2.1846760780287475,0.01847689938398357,0.316,0.418,0.266,38.99450718685831,2.1479055441478443,80.0,54.97289527720739,9.0,77.29999999999998,1003.6000000000003,2,0,0,2.1479055441478443,0.10545687885010267,54.97289527720739,202.5,0,1.335,1.3,14.15,56.6,3,0,,2025-09-15,67.51739733059549,0.9273200071876719,118.0765865437726,108.066568275154,0.05005000000000004,0.28925,0.3423529411764706,0.20684573529411765
2025-09-16_092400_Innova_Crysta.csv,9.2,83.75515254237287,0.7498457627118644,0.798,79688.0,6.0,7.685,6.1415,0.2929,0.10539915254237288,2.1015754237288133,0.02626610169491525,0.303,0.431,0.266,35.73228813559322,2.1566694915254234,80.0,54.99915254237288,6.5,69.5,1006.8,2,1,0,2.1566694915254234,0.10539915254237288,54.99915254237288,216.3,0,1.333,1.305,13.16,65.8,4,0,,2025-09-16,65.52377966101695,0.9308521811144316,118.61499434788853,104.95633150673291,0.0525000000000001,0.2903906250000001,0.34458823529411764,0.2087837775735295
2025-09-16_190300_Innova_Crysta.csv,10.1,87.01668311944718,0.6487976307996051,0.798,79701.7,6.0,7.6696,6.1338,0.2948,0.10642546890424481,2.293228035538006,0.024671273445212236,0.284,0.381,0.335,36.9350444225074,2.408075024679171,80.0,39.79703849950642,6.5,69.5,1006.7999999999998,2,1,0,2.408075024679171,0.10642546890424481,39.79703849950642,225.1,0,1.268,1.3,12.65,75.9,5,0,,2025-09-16,62.834461994077,1.0318771766760908,95.83425446685683,109.04346255569821,0.05506666666666671,0.2915937500000001,0.3468235294117647,0.2107903615196079
2025-09-17_075100_Innova_Crysta.csv,48.0,88.57579495614036,0.517953947368421,0.8000000000000002,79753.7,6.0,7.606,6.102,0.3027,0.10715021929824561,2.5724292763157894,0.012605263157894736,0.34,0.095,0.564,29.65296052631579,1.4034155701754385,80.0,30.045230263157894,2.100000000000001,72.5,1000.8999999999997,0,1,1,1.4034155701754385,0.10715021929824561,30.045230263157894,168.4,0,1.104,1.224,17.7,123.9,6,0,,2025-09-17,59.23205866228071,0.6305213460287585,42.16594396082208,110.71974369517542,0.06566666666666665,0.29656249999999995,0.3561176470588236,0.21909295343137253
2025-09-17_191800_Innova_Crysta.csv,7.5,83.35832690824981,0.37390747879722436,0.7999999999999999,79780.0,6.0,7.5942,6.0961,0.3042,0.10116191210485735,1.9001040863531224,0.023118735543562065,0.207,0.601,0.192,35.34471858134156,2.048789514263685,80.0,50.28203546646107,2.1,72.5,1000.8999999999999,2,1,0,2.048789514263685,0.10116191210485735,50.28203546646107,180.3,0,1.308,1.229,16.42,131.4,7,0,,2025-09-17,63.83271781033154,0.8863164584618781,103.01730701952016,104.19790863531227,0.06763333333333332,0.297484375,0.3578823529411765,0.22064345281862746
2025-09-18_070200_Innova_Crysta.csv,17.8,90.65540170940172,0.6493841880341881,0.7999999999999999,79800.7,6.0,7.5657,6.0819,0.3078,0.10449188034188032,2.1464794871794872,0.014099145299145301,0.298,0.453,0.249,32.50064102564102,2.148235042735043,80.0,54.91363247863248,4.8,55.699999999999996,1006.8,2,1,0,2.148235042735043,0.10449188034188032,54.91363247863248,175.6,0,1.336,1.242,16.58,149.2,8,0,,2025-09-18,68.3019188034188,0.9275258644632001,117.9673896144715,113.31925213675216,0.07238333333333336,0.29970312500000007,0.36211764705882354,0.22437883884803925
2025-09-18_192300_Innova_Crysta.csv,51.5,90.31972165991904,0.4504762145748988,0.8,79859.1,6.0,7.4973,6.0476,0.3163,0.10836386639676115,2.779660425101215,0.011635627530364371,0.345,0.101,0.555,34.6951923076923,1.3996457489878544,80.0,29.98577935222672,4.799999999999999,55.700000000000024,1006.7999999999996,0,1,1,1.3996457489878544,0.10836386639676115,29.98577935222672,146.8,0,1.108,1.207,20.07,200.7,9,0,,2025-09-18,61.094633097165996,0.6298801162777575,41.96946860043191,112.8996520748988,0.08378333333333332,0.3050625000000001,0.37211764705882355,0.23331462009803927
